DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4206853;1;2;1;70;05;20;48;1; ;2;52;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;45;1;2;4541;12;05;1147,3511765301
4206853;1;3;1;70;05;36;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5237;12;05;1147,3511765301
4206855;1;3;1;70;05;2;48;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;45;45;52;1;1;5234;12;05;1013,3201897412
4206880;1;1;1;70;05;1;48;1; ;2;96;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;45;1;1;4530;12;05;1254,55817903209
4206893;1;3;1;70;05;12;48;1; ;2;12;1; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;28;1;1;2899;12;05;1433,10560654635
4206899;1;3;1;70;05;56;48;1; ;2;56;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;30;65;1;2;6512;12;05;1103,40429441066
4206904;1;4;1;70;05;54;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;15; ; ;1;2; ;12;05;936,775225334878
4206906;1;3;1;70;05;52;48;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;12;05;880,929506390137
4206916;1;2;1;70;05;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;12;05;955,912084452133
4206923;1;6;1;70;05;40;48;1; ;2;51;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;95;45;1;2;4522;12;05;1132,47707421617
4206949;1;1;1;70;05;16;48;1; ;2;16;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;38;84;51;1;2;5170;12;05;1258,420503471
4206968;1;2;1;70;08;18;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;12;08;578,548050651108
4206996;1;2;1;70;08;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;45;45;52;1;1;5233;12;08;562,334589184169
4207008;1;2;1;70;08;4;48;1; ;2;6;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;93;1;1;9309;12;08;501,879724698186
4207021;1;1;1;70;08;36;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;12;08;359,068349257487
4207021;1;8;1;70;08;2;24;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;64;1;1;6421;12;08;359,068349257487
4207028;1;2;1;70;08;3;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;57;93;1;1;9302;12;08;606,728815313231
4207037;1;2;1;70;08;16;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;12;08;472,88032044615
4207045;1;4;1;70;08;12;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;15;1;1;1589;12;08;624,677011074504
4207054;1;2;1;70;08;2;24;3; ;2;96;3; ;2;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;54;54;95;1;1;9500;12;08;707,285367704724
4207055;1;3;1;70;08;8;48;1; ;2;52;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;55;1;1;5512;12;08;580,702664415459
4207058;1;1;1;70;08;4;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;1;5521;12;08;591,033943773236
4207059;1;2;1;70;08;4;40;3; ;2;48;3; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;95;1;1;9500;12;08;679,079194601377
4207071;1;3;1;70;08;2;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;08;596,026303290315
4207079;1;4;1;70;08;4;40;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;1;7492;12;08;553,953871234109
4207080;1;4;1;70;08;4;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;64;1;1;6421;12;08;713,021620108701
4207085;1;4;1;70;08;24;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;92;1;2;9242;12;08;665,993893610226
4207085;1;6;1;70;08;16;56;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;12;08;665,993893610226
4207088;1;1;1;70;08;2;48;1; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;58;58;74;1;1;7492;12;08;540,59314185747
4207091;1;4;1;70;08;3;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;1;7492;12;08;585,96359391522
4207100;1;3;1;70;08;24;48;1; ;2;340;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;52;1;2;5211;12;08;473,235122086403
4207110;1;1;1;70;11;10;48;1; ;2;10;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;33;59;92;1;1;9242;12;11;2928,18635069694
4207111;1;1;1;70;11;25;48;1; ;2;26;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;93;45;1;2;4552;12;11;2908,41948951569
4207111;1;3;1;70;11;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;45;1;2;4530;12;11;2908,41948951569
4207111;1;9;1;70;11;16;48;1; ;2;3;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1800000;05;05;74;1;2;7414;12;11;2908,41948951569
4207113;1;5;1;70;11;4;48;3; ;2;4;3; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;689454;54;54;95;1;1;9500;12;11;2349,31247804868
4207119;1;3;1;70;11;1;40;1; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;93;1;1;9309;12;11;2999,77436977102
4207124;1;2;1;70;11;4;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;38;74;1;1;7499;12;11;2481,3699598978
4207124;1;3;1;70;11;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689454;45;59;85;1;1;8511;12;11;2481,3699598978
4207134;1;2;1;70;11;2;40;4; ;2;2;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;580000;13;13;80;1;1;8060;12;11;2843,32539854684
4207141;1;3;1;70;11;4;60;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;11;2735,11322731099
4207155;1;3;1;70;11;20;48;1; ;2;20;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;05;02;85;1;2;8511;12;11;2249,43267158898
4207161;1;2;1;70;11;52;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;39;45;52;1;2;5221;12;11;3666,17499291326
4207162;1;1;1;70;11;8;48;1; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;12;11;2918,69323868604
4207162;1;3;1;70;11;36;48;1; ;2;36;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;03;95;45;1;2;4521;12;11;2918,69323868604
4207163;1;3;1;70;11;4;48;1; ;2;8;4; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;19;1;1;1939;12;11;3216,22388697491
4207165;1;1;1;70;11;24;48;1; ;2;52;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;71;1;2;7122;12;11;2679,25175156156
4207168;1;2;1;70;11;6;48;1; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;45;52;1;1;5262;12;11;3161,67265642077
4207168;1;3;1;70;11;8;48;1; ;2;48;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;1;5233;12;11;3161,67265642077
4207170;1;3;1;70;11;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;11;2865,22629865917
4207173;1;3;1;70;11;12;48;1; ;2;12;1; ;9;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;03;03;63;1;1;6340;12;11;2201,11055852652
4207181;1;1;1;70;11;12;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;70;1;1;7020;12;11;2844,17524559364
4207185;1;3;1;70;11;2;48;1; ;2;16;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;16;16;92;1;1;9211;12;11;2669,99309794832
4207193;1;3;1;70;11;2;48;1; ;2;50;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;37;55;55;1;1;5530;12;11;2478,00078636094
4207197;1;3;1;70;11;40;48;1; ;2;40;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;65;1;2;6593;12;11;2653,65116597455
4207198;1;2;1;70;11;1;48;2; ;2;4;2; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;80000;58;58;75;1;1;7522;12;11;2658,65082371765
4207200;1;4;1;70;11;8;48;1; ;2;58;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;12;11;2600,33069780149
4207200;1;7;1;70;11;6;48;1; ;2;6;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;87;70;1;1;7010;12;11;2600,33069780149
4207213;1;2;1;70;11;44;60;1; ;2;2;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;689455;55;62;01;1;2;0112;12;11;2918,9276970837
4207217;1;2;1;70;11;32;48;1; ;2;144;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;15;1;2;1551;12;11;2918,69323868604
4207220;1;2;1;70;11;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;12;11;2535,07135832233
4207220;1;3;1;70;11;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;12;11;2535,07135832233
4207228;1;2;1;70;11;48;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;74;1;2;7421;12;11;2693,8349149157
4207240;1;3;1;70;11;4;50;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;12;11;2228,45079857641
4207260;1;2;1;70;11;12;48;1; ;2;16;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;39;28;1;1;2899;12;11;2669,99309794832
4207271;1;2;1;70;11;3;48;1; ;2;3;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;53;53;55;1;1;5521;12;11;2468,7421327477
4207314;1;1;1;70;13;32;40;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;58;58;50;1;2;5051;12;13;340,358338512076
4207320;1;6;1;70;13;2;48;2; ;2;1;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;1;7512;12;13;433,601065743826
4207321;1;2;1;70;13;2;48;1; ;2;24;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8511;12;13;451,520304528583
4207326;1;1;1;70;13;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;07; ; ;1;1; ;12;13;346,499919263281
4207335;1;1;1;70;13;2;48;1; ;2;2;1; ;9;2;5; ; ; ; ; ; ; ;1; ; ; ;1;98;58;58;74;1;1;7492;12;13;460,385489681412
4207339;1;2;1;70;13;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;12;13;479,458753199275
4207363;1;1;1;70;13;16;16;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;15;1;2;1594;12;13;427,832800553166
4207387;1;1;1;70;13;28;48;3; ;2;56;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;12;13;454,274529017521
4207391;1;3;1;70;13;2;40;1; ;2;2;4; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;689455;03;03;80;1;1;8044;12;13;427,111326666022
4207411;1;2;1;70;13;20;40;1; ;2;20;4; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;44;41;55;1;2;5529;12;13;392,357063766935
4207428;1;3;1;70;13;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;12;13;406,763403958555
4207450;1;2;1;70;13;12;48;1; ;2;52;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5511;12;13;340,358338512076
4207453;1;3;1;70;13;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;89; ; ;1;2; ;12;13;378,734972291464
4207463;1;4;1;70;13;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;63;1;2;6332;12;13;438,277526051389
4207635;1;2;1;70;17;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;11;13;80;1;2;8043;12;17;126,774864177676
4207642;1;3;1;70;17;98;48;1; ;2;98;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;90;38;64;1;2;6421;12;17;215,2254082063
4207644;1;1;1;70;17;12;48;1; ;2;12;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;50;1;1;5030;12;17;121,145339619657
4207647;1;1;1;70;17;48;48;1; ;2;50;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;2;7499;12;17;212,452984983177
4207666;1;5;1;70;17;12;48;4; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;21;85;1;1;8531;12;17;233,212180679333
4207672;1;1;1;70;17;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;22;1;2;2212;12;17;186,944186549749
4207672;1;2;1;70;17;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;70;70;52;1;1;5211;12;17;186,944186549749
4207702;1;2;1;70;17;28;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;2;7499;12;17;154,390986221924
4207704;1;2;1;70;17;12;36;4; ;2;20;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8060;12;17;198,249464348232
4207709;1;2;1;70;17;52;40;1; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;41;52;1;2;5219;12;17;162,848718372823
4207737;1;1;1;70;17;3;48;1; ;2;3;8; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;1;700000;95;62;01;1;1;0111;12;17;308,38575322947
4207738;1;2;1;70;17;28;50;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;45;1;2;4521;12;17;189,051510160569
4207751;1;2;1;70;17;200;24;1; ;2;400;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;79;07;85;1;2;8513;12;17;126,774864177676
4207751;1;3;1;70;17;7;48;1; ;2;7;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;15;15;74;1;1;7430;12;17;126,774864177676
4207760;1;1;1;70;17;12;48;1; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;12;17;111,943297720081
4207762;1;2;1;70;17;12;60;4; ;2;12;2; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;98;37;75;1;1;7512;12;17;198,315411879899
4207765;1;2;1;70;17;24;40;1; ;2;54;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;74;1;2;7430;12;17;162,848718372823
4207779;1;3;1;70;17;48;48;1; ;2;16;1; ;4;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;37;95;45;1;2;4542;12;17;153,527029169464
4207781;1;3;1;70;17;16;50;1; ;2;32;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5521;12;17;176,711597185986
4207784;1;2;1;70;17;16;48;1; ;2;16;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;57;79;18;1;2;1810;12;17;198,315411879899
4207787;1;4;1;70;17;3;48;1; ;2;3;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;58;75;1;1;7522;12;17;188,020962696382
4208243;1;2;1;70;23;9;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;12;23;150,517414116433
4208248;1;4;1;70;23;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;12;23;237,766593622939
4208250;2;1;2;70;23;10;48;1; ;2;14;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8043;12;23;118,370658803431
4208252;1;2;1;70;23;20;40;1; ;2;23;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5235;12;23;121,61048788945
4208258;1;4;1;70;23;6;48;1; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;12;23;206,610925950273
4208258;1;7;1;70;23;12;48;1; ;2;17;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;92;92;22;1;1;2220;12;23;206,610925950273
4208259;1;1;1;70;23;4;49;1; ;2;4;5; ;6;2;1; ; ; ;1; ; ; ; ; ; ; ;1;99;95;95;45;1;1;4521;12;23;229,672483032612
4208264;1;2;1;70;23;2;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;12;23;161,855148334925
4208267;1;2;1;70;23;5;48;1; ;2;10;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;85;1;1;8511;12;23;139,048754817952
4208269;1;2;1;70;23;12;49;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;98;60;1;1;6031;12;23;123,548695645582
4208291;1;3;1;70;23;8;48;1; ;2;192;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;39;80;1;1;8043;12;23;95,549580595196
4208297;1;4;1;70;23;40;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;2; ;12;23;146,774558761328
4208300;1;1;1;70;23;23;40;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;2;9500;12;23;108,360205360309
4208314;1;4;1;70;23;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;1; ;12;23;83,9233725678566
4208321;3;2;3;70;23;24;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;37;39;52;1;2;5222;12;23;174,049896990969
4208343;1;1;1;70;23;8;44;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;12;23;154,679221471537
4208968;1;1;1;70;50;8;60;8; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;60;95;45;1;1;4521;12;50;179,828253046952
4208968;1;2;1;70;50;104;48;3; ;2;104;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;62;01;1;2;0121;12;50;179,828253046952
4208969;1;2;1;70;50;4;48;1; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;51;55;1;1;5522;12;50;226,989809637108
4208971;1;3;1;70;50;2;48;1; ;2;2;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;920000;58;58;64;1;1;6412;12;50;295,736108833754
4208980;1;5;1;70;50;4;48;4; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;1;5233;12;50;312,560104471643
4208997;1;1;1;70;50;20;48;1; ;2;20;1; ;8;2;9;SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;58;58;62;1;2;6211;12;50;247,95451008572
4209003;1;1;1;70;50;26;48;2; ;2;26;4; ;1;2;9;SISBEN; ; ; ; ; ; ; ; ; ;1;2; ;32;39;74;1;2;7499;12;50;205,313488737335
4209003;1;2;1;70;50;26;48;1; ;2;26;4; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8011;12;50;205,313488737335
4209010;1;2;1;70;50;5;48;1; ;2;5;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;55;55;74;1;1;7493;12;50;238,770620507348
4209010;1;4;1;70;50;4;72;1; ;2;3;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5234;12;50;238,770620507348
4209015;1;3;1;70;50;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;12;50;179,238109837514
4209024;1;2;1;70;50;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;30;45;1;1;4530;12;50;272,938313739014
4209040;1;5;1;70;50;36;40;4; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7493;12;50;196,283261587553
4209050;1;1;1;70;50;5;48;1; ;2;5;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;500000;84;84;50;1;1;5020;12;50;234,969914910486
4209052;1;5;1;70;50;12;48;1; ;2;16;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4522;12;50;213,852259061615
4209056;1;1;1;70;50;16;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8041;12;50;256,521366531399
4209064;1;1;1;70;50;12;48;1; ;2;12;5; ;2;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;95;95;45;1;1;4521;12;50;124,890119887533
4209064;1;4;1;70;50;56;48;1; ;2;56;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;39;39;52;1;2;5237;12;50;124,890119887533
4209065;1;2;1;70;50;12;48;1; ;2;12;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;05;05;75;1;1;7514;12;50;236,223565491006
4209073;1;3;1;70;50;52;52;1; ;2;6;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;15;53;55;1;2;5529;12;50;153,085974738912
4209077;1;3;1;70;50;1;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;85;84;50;1;1;5020;12;50;204,698651443634
