DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1097555;1;2;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;1143,89660804321
1097555;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1143,89660804321
1097556;1;1;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;843,691345475262
1097559;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;582,668629359009
1097559;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;582,668629359009
1097560;1;1;1;80;05;1;4;8; ;2; ;2; ; ; ; ;4;2;1;05;826,157684813834
1097560;1;2;1;80;05;1;1;6; ;2; ;2; ; ; ; ;8;2;1;05;826,157684813834
1097560;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;826,157684813834
1097560;1;4;1;80;05;1;2;8; ;2; ;2; ; ; ; ;1;2;1;05;826,157684813834
1097560;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;826,157684813834
1097562;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1096,37755015994
1097567;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1047,69506104103
1097569;1;2;1;80;05;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;1140,99772292069
1097569;1;3;1;80;05;2; ; ; ;2; ;1;50000;2; ;.; ; ;1;05;1140,99772292069
1097570;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1113,43951680988
1097570;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1113,43951680988
1097572;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1096,37755015994
1097573;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;857,951713462195
1097573;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;857,951713462195
1097574;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;993,677699101991
1097574;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;993,677699101991
1097577;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1010,73966575193
1097577;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1010,73966575193
1097577;1;5;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1010,73966575193
1097580;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1202,18889126836
1097581;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;1267,38470709315
1097581;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1267,38470709315
1097584;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1013,60897492517
1097584;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1013,60897492517
1097584;1;6;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1013,60897492517
1097587;1;1;1;80;05;1;2;3; ;2; ;2; ; ; ; ;9;2;1;05;1043,96877969898
1097587;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1043,96877969898
1097588;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;8;2;1;05;1214,97593663219
1097588;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1214,97593663219
1097589;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1295,49155314802
1097589;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1295,49155314802
1097589;1;5;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;1295,49155314802
1097590;1;1;1;80;05;1;4;7; ;2; ;2; ; ; ; ;8;2;1;05;811,897316826902
1097591;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;11;2;1;05;989,402777815881
1097594;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;863,661720046991
1097594;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;863,661720046991
1097596;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;828,034990938196
1097599;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1025,47172775035
1097600;1;3;1;80;05;1;2;2; ;2; ;2; ; ; ; ;2;2;1;05;993,677699101991
1097601;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1074,15421686926
1097604;1;1;1;80;05;1;3;5; ;3; ;2; ; ; ; ;10;2;1;05;976,376593755057
1097604;1;2;1;80;05;1;4;9;SE  SENTIA  CANSADA;2; ;2; ; ; ; ;4;2;1;05;976,376593755057
1097604;1;3;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;05;976,376593755057
1097604;1;4;1;80;05;1;1;8; ;3; ;2; ; ; ; ;9;2;1;05;976,376593755057
1097606;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1143,89660804321
1097606;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1143,89660804321
1097608;1;1;1;80;05;1;3;9;EDAD;3; ;2; ; ;2; ;8;1;1;05;952,689460640541
1097609;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;865,91467876594
1097611;1;1;1;80;05;1;1;9;FUERA  DEL  PAIS;2; ;2; ; ; ;FUERA  DEL PAIS;12;2;1;05;857,133840041933
1097611;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;857,133840041933
1097611;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;857,133840041933
1097612;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1025,47172775035
1097613;1;2;1;80;05;1;3;3; ;2; ;2; ; ; ; ;9;2;1;05;1128,1715788083
1097614;1;1;1;80;05;1;4;7; ;3; ;2; ; ; ; ;8;2;1;05;1084,13966357009
1097614;1;2;1;80;05;1;4;4; ;2; ;2; ; ;4; ;4;1;1;05;1084,13966357009
1097614;1;4;1;80;05;1;3;4; ;2; ;2; ; ; ; ;4;2;1;05;1084,13966357009
1097615;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1096,37755015994
1097616;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;863,661720046991
1097618;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;531,047736397636
1097618;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;531,047736397636
1097618;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;531,047736397636
1097618;2;2;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;531,047736397636
1097619;1;2;1;80;08;1;3;5; ;3; ;2; ; ; ; ;10;2;1;08;439,727586479566
1097619;1;3;1;80;08;1;3;2; ;2; ;2; ; ; ; ;2;2;1;08;439,727586479566
1097619;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;439,727586479566
1097620;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;574,353098809129
1097620;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;574,353098809129
1097620;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;574,353098809129
1097622;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;587,649948406534
1097622;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;587,649948406534
1097624;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;506,097813837279
1097624;2;3;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;506,097813837279
1097624;2;4;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;506,097813837279
1097624;2;5;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;506,097813837279
1097627;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;554,282230542756
1097628;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;584,942699085615
1097629;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;682,761375722758
1097631;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;551,290319244469
1097631;1;2;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;551,290319244469
1097634;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,641200358101
1097634;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,641200358101
1097635;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;378,931152054287
1097636;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;673,0068311188
1097637;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;673,0068311188
1097638;1;1;1;80;08;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;376,480296163586
1097638;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;376,480296163586
1097638;1;3;1;80;08;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;376,480296163586
1097638;2;2;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;376,480296163586
1097638;2;3;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;376,480296163586
1097639;1;1;1;80;08;1;3;7; ;2; ;2; ; ;3; ;5;1;1;08;674,281380165303
1097639;1;2;1;80;08;1;4;7; ;2; ;2; ; ; ; ;8;2;1;08;674,281380165303
1097640;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;684,963220902914
1097642;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;517,375918198286
1097642;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;517,375918198286
1097645;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;431,027214580337
1097645;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;431,027214580337
1097645;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;431,027214580337
1097645;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;431,027214580337
1097645;1;7;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;431,027214580337
1097645;1;8;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;431,027214580337
1097649;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;326,296561884678
1097649;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;326,296561884678
1097652;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;385,664590912456
1097652;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;385,664590912456
1097653;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;321,815917895764
1097654;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;310,541464123912
1097657;1;2;1;80;13;1;3;5; ;3; ;2; ; ; ; ;10;2;1;13;378,052701921806
1097659;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;293,127969233392
1097659;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;293,127969233392
1097660;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;373,44316152801
1097660;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;373,44316152801
1097660;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;373,44316152801
1097660;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;373,44316152801
1097661;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;349,926793831413
1097662;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;375,628615638238
1097662;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;375,628615638238
1097662;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;375,628615638238
1097663;1;1;1;80;13;1;4;3; ;2; ;2; ; ; ; ;5;2;1;13;326,535194058018
1097663;1;5;1;80;13;1;4;4; ;2; ;2; ; ; ; ;4;2;1;13;326,535194058018
1097665;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;332,536727241785
1097666;1;1;1;80;13;1;4;3; ;2; ;2; ; ;4; ;5;1;1;13;352,889626703381
1097667;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;313,50429699588
1097667;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;313,50429699588
1097669;1;1;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;329,66762378084
1097672;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;309,853470907644
1097672;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;309,853470907644
1097674;1;2;1;80;13;1;2;6; ;2; ;2; ; ;2; ;6;1;1;13;346,534950139503
1097674;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;346,534950139503
1097674;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;346,534950139503
1097676;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;8;2;1;13;378,052701921806
1097676;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;378,052701921806
1097677;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;335,240146144665
1097677;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;335,240146144665
1097677;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;335,240146144665
1097678;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;8;2;1;13;508,227004950459
1097678;1;2;1;80;13;1;4;5; ;2; ;2; ; ; ; ;11;2;1;13;508,227004950459
1097678;1;3;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;508,227004950459
1097678;1;4;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;508,227004950459
1097679;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;409,676464438029
1097679;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;409,676464438029
1097679;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;409,676464438029
1097680;1;2;1;80;13;1;1;2; ;2; ;2; ; ; ; ;2;2;1;13;310,541464123912
1097681;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;10;2;1;13;376,555241027846
1097681;1;2;1;80;13;1;4;8; ;2; ;2; ; ; ; ;9;2;1;13;376,555241027846
1097682;1;1;1;80;13;1;4;7; ;3; ;2; ; ; ; ;8;2;1;13;402,771734165546
1097682;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;402,771734165546
1097682;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;402,771734165546
1097682;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;402,771734165546
1097684;1;1;1;80;13;1;4;4; ;2; ;2; ; ; ; ;8;2;1;13;384,957432194289
1097686;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;344,778506849217
1097687;1;1;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;318,372819786002
1097689;1;1;1;80;13;1;4;3; ;2; ;2; ; ; ; ;8;2;1;13;244,166737519831
1097689;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;244,166737519831
1097689;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;244,166737519831
1097689;1;5;1;80;13;1;4;5; ;2; ;2; ; ; ; ;8;2;1;13;244,166737519831
1097689;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;244,166737519831
1097692;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;344,778506849217
1097692;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;344,778506849217
1097693;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;286,223238960909
1097693;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;286,223238960909
1097694;1;2;1;80;13;1;4;3; ;2; ;2; ; ; ; ;9;2;1;13;343,02206355893
1097696;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;8;2;1;13;378,052701921806
1097696;1;2;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;378,052701921806
1097698;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;298,276256215588
1097699;1;1;1;80;13;1;4;5; ;3; ;2; ; ; ; ;8;2;1;13;266,890694299945
1097699;1;2;1;80;13;1;1;3; ;2; ;2; ; ; ; ;9;2;1;13;266,890694299945
1097699;1;3;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;266,890694299945
1097699;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;266,890694299945
1097699;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;266,890694299945
1097700;1;4;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;304,964597894535
1097700;1;5;1;80;13;1;3;2; ;2; ;2; ; ; ; ;2;2;1;13;304,964597894535
1097700;1;6;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;304,964597894535
1097701;1;5;1;80;13;2; ; ; ;2; ;2; ;2; ;.; ; ;1;13;295,190764161108
1097794;1;1;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;17;174,586780731041
1097796;1;3;1;80;17;1;1;3; ;2; ;2; ; ; ; ;9;2;1;17;149,623289861859
1097797;1;2;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;169,846350398438
1097797;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;169,846350398438
1097804;1;1;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;17;190,310374342186
1097804;1;2;1;80;17;1;3;4; ;2; ;2; ; ; ; ;4;2;1;17;190,310374342186
1097804;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;190,310374342186
1097804;1;5;1;80;17;1;4;6; ;2; ;2; ; ; ; ;4;2;1;17;190,310374342186
1097806;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;17;752,066132379868
1097809;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;161,920100938124
1097809;1;5;1;80;17;1;1;8; ;2; ;2; ; ; ; ;9;2;1;17;161,920100938124
1097820;1;1;1;80;17;1;4;8; ;2; ;2; ; ; ; ;9;2;1;17;174,586780731041
1097823;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;146,91829945396
1097824;1;1;1;80;17;1;2;7; ;3; ;2; ; ; ; ;11;2;1;17;139,59198917394
1097825;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;133,45757408535
1097827;1;1;1;80;17;1;2;6; ;1;1;2; ; ; ; ;11;2;1;17;114,648727654946
1097831;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;11;2;1;17;149,643519212046
1097834;1;2;1;80;17;1;4;9;NO DESEABA TRABAJAR MAS;3; ;2; ; ; ; ;10;2;1;17;196,120388477189
1097836;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;17;158,761205421449
1097836;1;5;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;158,761205421449
1097836;1;6;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;158,761205421449
1097837;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;17;183,077005303407
1097837;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;183,077005303407
1097838;1;2;1;80;17;1;2;8; ;2; ;2; ; ; ; ;2;2;1;17;137,264160589249
1097838;1;3;1;80;17;2; ; ; ;9; ;2; ;2; ;.; ; ;1;17;137,264160589249
1097840;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;11;2;1;17;181,097899200496
1097840;1;5;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;181,097899200496
1097841;1;2;1;80;17;1;1;6; ;2; ;2; ; ; ;POR EMBARAZO;12;2;1;17;184,507552973342
1097842;1;1;1;80;17;1;4;4; ;2; ;2; ; ; ; ;8;2;1;17;182,58667288877
1097842;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;182,58667288877
1097843;1;1;1;80;17;1;4;3; ;3; ;2; ; ; ; ;9;2;1;17;194,068750596812
1097847;1;1;1;80;17;2; ; ; ;3; ;2; ;2; ;.; ; ;1;17;171,443760335785
1097847;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;17;171,443760335785
1098013;1;1;1;80;23;1;4;5; ;3; ;2; ; ; ; ;10;2;1;23;115,734486383734
1098019;1;1;1;80;23;1;3;7; ;3; ;2; ; ; ; ;8;2;1;23;115,734486383734
1098022;1;2;1;80;23;1;4;4; ;2; ;2; ; ;4; ;4;1;1;23;137,12309539394
1098023;1;3;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;251,114333532745
1098024;1;2;1;80;23;1;4;3; ;2; ;2; ; ;3; ;5;1;1;23;116,629932081809
1098024;1;3;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;116,629932081809
1098024;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;116,629932081809
1098024;1;5;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;116,629932081809
1098024;1;6;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;116,629932081809
1098027;1;1;1;80;23;1;4;4; ;2; ;2; ; ; ; ;8;2;1;23;114,820062560246
1098038;1;3;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;246,663319468613
1098039;1;2;1;80;23;1;1;4; ;2; ;2; ; ; ; ;4;2;1;23;224,430498391754
1098039;1;3;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;224,430498391754
1098041;1;4;1;80;23;1;1;4; ;2; ;2; ; ; ; ;9;2;1;23;109,77655662657
1098043;1;2;1;80;23;1;4;6; ;2; ;2; ; ; ; ;4;2;1;23;126,097567009654
1098043;1;4;1;80;23;1;1;9;VACACIONES DE SEMANA SANTA;2; ;2; ; ; ; ;11;2;1;23;126,097567009654
1098044;1;2;1;80;23;1;3;3; ;2; ;2; ; ; ; ;9;2;1;23;126,219870392751
1098044;1;4;1;80;23;1;4;3; ;2; ;2; ; ; ; ;8;2;1;23;126,219870392751
1098047;1;1;1;80;23;1;3;4; ;2; ;2; ; ; ; ;4;2;1;23;118,339299748102
1098048;1;4;1;80;23;1;4;9;NO DESEABA TRABAJAR MAS;2; ;2; ; ; ; ;11;2;1;23;136,640661083778
1098050;1;1;1;80;23;1;1;4; ;2; ;2; ; ; ;POR FALTA DE DINERO;12;2;1;23;132,884854154831
1098050;1;2;1;80;23;1;2;7; ;2; ;2; ; ; ;FALTA DE DINERO;12;2;1;23;132,884854154831
1098057;1;1;1;80;23;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;114,209213370936
1098057;1;3;1;80;23;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;114,209213370936
1098058;1;1;1;80;23;1;3;4; ;2; ;2; ; ; ; ;4;2;1;23;153,502604676715
1098058;1;2;1;80;23;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;153,502604676715
1098058;1;5;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;153,502604676715
1098060;2;1;2;80;23;1;3;5; ;3; ;2; ; ; ; ;10;2;1;23;115,26425798792
1098060;2;2;2;80;23;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;115,26425798792
1098061;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;137,877214141035
1098065;1;2;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;203,599562332629
1098069;1;1;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;134,731467566812
1098071;1;5;1;80;23;1;2;8; ;2; ;2; ; ; ; ;2;2;1;23;112,215249195877
1098072;1;2;1;80;23;1;3;1; ;2; ;2; ; ; ; ;9;2;1;23;151,00594617429
1098072;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;151,00594617429
1098076;1;2;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;119,57585280536
1098076;1;3;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;119,57585280536
