DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;DPTO;ORDEN;fex_c_2011
525551;05;1;5;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;758,241427179471
525553;05;1;5;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;868,158634402125
525554;05;1;4;3;1;1;1;1;1;4;3; ; ; ; ;400000;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;856,045299024427
525555;05;1;4;2;1;1;1;1;1;1;1; ; ;38000000;300000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;944,482995599583
525556;05;1;1;1;1;1;1;1;1;1;3; ; ; ; ;130000;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;691,469340838842
525557;05;1;3;1;1;1;1;1;6; ;1; ; ;20000000;150000; ;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;779,834103241988
525558;05;1;2;2;1;1;1;1;1;1;3; ; ; ; ;130000;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;2;1;2;1;1;1;2;2;1;01;05;1;870,364239002095
525559;05;1;3;2;1;1;1;1;1;3;3; ; ; ; ;120000;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;750,599510890722
525560;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;642,241201541006
525560;05;2;2;1;1;1;1;1;1;1;3; ; ; ; ;100000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;05;1;642,241201541006
525561;05;1;5;3;1;1;1;1;1;3;1; ; ;60000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;769,932588527601
525562;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;659,992082691394
525563;05;1;4;3;1;1;1;1;1;1;3; ; ; ; ;220000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;1006,49837655737
525564;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;150000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;704,907591690349
525565;05;1;3;2;1;1;1;1;1;3;1; ; ;50000000;600000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;750,599510890722
525566;05;1;3;2;1;1;1;1;1;3;3; ; ; ; ;750000;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;944,482995599583
525568;05;1;4;2;1;1;1;1;1;3;3; ; ; ; ;630000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;885,610257824072
525569;05;1;4;2;1;1;1;1;1;3;1; ; ;35000000;350000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;796,366789702965
525570;05;1;4;2;1;1;1;1;1;4;3; ; ; ; ;260000;1;1;1;2;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;796,366789702965
525571;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;260000;1;1;2;1;1;1;1;1;1;2;1;2;1;2;2;2;2;1;1;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;759,483616739825
525572;05;1;5;3;1;1;1;1;1;1;1; ; ;13000000;380000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;948,402668565056
525573;05;1;4;2;1;1;1;1;1;4;3; ; ; ; ;240000;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;925,383958984387
525574;05;1;4;3;1;1;1;1;1;1;1; ; ;30000000;250000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;844,424449752062
525575;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;1;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;2;1;01;05;1;832,196376518803
525576;05;1;3;2;1;1;1;1;1;1;2; ;295000;25000000;250000; ;1;2;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;844,424449752062
525577;05;1;3;2;1;1;1;1;1;3;1; ; ;28000000;350000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;898,623320517364
525578;05;1;3;1;1;1;1;1;1;3;3; ; ; ; ;430000;1;2;2;1;1;1;1;2;1;1;1;2;1;1;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;797,809248885767
525579;05;1;3;1;1;1;1;1;1;3;3; ; ; ; ;410000;1;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;1049,42450124065
525580;05;1;5;1;1;1;1;1;1;3;1; ; ;70000000;600000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;4;2;1;01;05;1;2872,11616810493
525581;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;480000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;4;1;1;1;1;1;4;2;1;01;05;1;3027,24455276687
525582;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;750000;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;709,527636394716
525583;05;1;2;1;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;777,988004344512
525584;05;1;3;1;1;1;1;1;1;2;4; ; ; ;60000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;808,921756715563
525585;05;1;2;1;1;1;1;1;1;1;1; ; ;8000000;120000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;984,844418656781
525586;05;1;2;1;1;1;1;1;1;1;4; ; ; ;180000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;746,699303735301
525587;05;1;4;3;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;704,907591690349
525588;05;1;3;2;1;1;1;1;1;3;1; ; ;24000000;180000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;1;932,893759621074
525589;05;1;3;2;1;1;1;1;1;4;1; ; ;15000000;220000; ;1;1;2;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;735,110067756792
525590;05;1;6;5;1;1;1;1;1;3;1; ; ;45000000;200000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;675,885672636237
525591;05;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;769,932588527601
525592;05;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;1;2;2;2;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;841,896596734112
525593;05;1;4;1;1;1;1;1;1;1;3; ; ; ; ;640000;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;718,029042026232
525594;05;1;2;1;1;1;1;1;1;4;3; ; ; ; ;140000;1;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;803,067388034289
525595;05;1;2;1;1;1;1;1;1;1;3; ; ; ; ;150000;1;1;2;2;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;718,029042026232
525596;05;1;3;1;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;718,029042026232
525597;05;1;2;1;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;718,029042026232
525598;05;1;4;3;1;1;1;1;1;1;3; ; ; ; ;750000;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;4;2;1;01;05;1;752,191093487352
525599;05;1;3;1;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;677,667618969034
525600;05;1;4;2;1;1;1;1;1;1;2; ;240000;40000000;250000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;813,758324447858
525601;05;1;3;1;1;1;1;1;1;1;4; ; ; ;200000; ;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;1066,91150406345
525604;05;1;3;1;1;1;1;1;1;3;1; ; ;27000000;250000; ;1;1;2;2;2;2;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;943,834807455601
525606;05;1;3;1;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;1017,56868675309
525607;05;1;3;1;1;1;1;1;1;3;1; ; ;60000000;350000; ;1;2;2;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;1049,42450124065
525608;05;1;4;2;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;887,335612926466
525610;05;1;3;2;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;940,866891492443
525611;05;1;4;3;1;1;1;1;1;4;2; ;980000;60000000;500000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;1;2;1;1;1;4;1;2;1;1;1;4;2;1;01;05;1;2760,77823503135
525612;05;1;5;2;1;1;1;1;1;3;1; ; ;75000000;550000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;3002,39804356289
525613;05;1;4;3;1;1;1;1;1;1;2; ;583000;60000000;400000; ;1;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;4;1;2;1;1;1;4;2;1;01;05;1;3348,91775798163
525614;05;1;5;2;1;1;1;1;1;3;2; ;550000;63000000;505000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;05;1;2958,92044984463
525615;05;1;1;1;1;1;1;1;2;4;3; ; ; ; ;150000;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;770,095641953666
525616;05;1;3;1;1;1;1;1;1;4;3; ; ; ; ;230000;1;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;735,110067756792
525617;05;1;2;1;1;1;1;1;1;1;3; ; ; ; ;120000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;3;2;1;01;05;1;838,964273293867
525618;05;1;4;3;1;1;1;1;1;4;1; ; ;40000000;380000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;3;4;1;2;1;1;1;3;2;1;01;05;1;608,635934202768
525620;05;1;2;1;1;1;1;1;1;3;3; ; ; ; ;100000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;05;1;841,896596734112
525621;05;1;4;1;1;1;1;1;1;1;1; ; ;30000000;160000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;05;1;984,844418656781
525622;05;1;3;2;3;1;2;1;1;1;1; ; ;4000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;5;3;1;2;2;2;1;1; ;1;01;05;1;719,736565514589
525623;05;1;2;1;1;1;1;1;1;4;3; ; ; ; ;130000;1;2;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;735,110067756792
525624;05;1;1;1;3;1;1;2;1;1;1; ; ;99;50000; ;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;4;5;3;1;2;2;1;2;1;2; ;01;05;1;978,645047060702
525625;05;1;1;1;3;1;1;1;2;2;1; ; ;8500000;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;4;5;1;2;2;2;1;1; ;2;1;01;05;1;838,964273293867
525626;05;1;5;1;1;1;1;1;1;3;1; ; ;60000000;350000; ;1;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;05;1;984,844418656781
525627;05;1;4;1;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;2;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;1;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;808,761797227425
525628;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;220000;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;608,635934202768
525629;05;1;5;2;1;1;1;1;1;4;1; ; ;99;250000; ;1;2;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;944,482995599583
525630;05;1;1;1;3;1;1;1;1;1;1; ; ;99;100000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;1;2;2;1;01;05;1;1666,77160998492
525631;05;1;3;1;3;1;1;1;1;4;1; ; ;9000000;100000; ;1;2;2;2;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;1;2;2;1;01;05;1;1888,96599119917
525632;05;1;4;3;3;1;1;1;1;4;1; ; ;15000000;150000; ;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;1;2;2;1;01;05;1;1505,60890052541
525633;05;1;2;2;3;2;1;1;2;4;1; ; ;8000000;60000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;1;2;2;1;01;05;1;1528,80246552106
525634;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;150000;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;787,013614258161
525635;05;1;3;2;3;1;1;1;1;1;1; ; ;99;100000; ;1;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;5;3;1;2;2;1;1;1;2;1;01;05;1;1470,45201729704
525636;05;1;4;3;1;1;1;1;1;3;2; ;300000;99;300000; ;1;2;2;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;838,91716075953
525637;05;1;3;2;1;1;1;1;1;4;1; ; ;25000000;250000; ;1;2;2;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;750,599510890722
525638;05;1;1;1;3;1;1;1;1;1;3; ; ; ; ;160000;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;2;2;1;1;2;2;1;01;05;1;751,16384153292
525639;05;1;1;1;3;1;1;1;1;1;3; ; ; ; ;200000;1;1;2;2;1;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;1;2;2;1;01;05;1;768,400374170227
525640;05;1;5;1;1;1;1;1;1;4;2; ;365000;110000000;1000000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;2;1;4;1;2;1;1;1;6;2;1;01;05;1;1539,8651770552
525642;05;1;5;1;1;1;1;1;1;4;2; ;700000;120000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;2;1;1;1;6;2;1;01;05;1;1436,05808405246
525643;05;1;1;1;1;1;1;1;1;1;1; ; ;99;150000; ;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;838,964273293867
525644;05;1;4;1;1;1;1;1;1;3;1; ; ;18000000;230000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;961,564021330142
525645;05;1;4;3;1;1;1;1;1;1;4; ; ; ;200000; ;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;05;1;668,49348832291
525646;05;1;4;3;1;1;1;1;1;3;3; ; ; ; ;200000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;772,864911967846
525647;05;1;1;1;3;1;1;1;2;1;1; ; ;8000000;100000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;2;1;1;2;2;1;01;05;1;838,964273293867
525649;05;1;5;4;3;1;1;2;1;4;1; ; ;99;140000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;1;2;2;2; ;01;05;1;636,038960350147
525650;05;1;1;1;3;1;1;1;1;1;1; ; ;99;80000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;4;5;1;1;2;2;1;1;1;2;1;01;05;1;687,82656595979
525651;05;1;4;2;1;1;1;1;1;3;1; ; ;20000000;200000; ;1;2;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;05;1;665,16707192782
525652;05;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;2;2;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;3;2;1;01;05;1;756,811138191718
525653;05;1;3;2;1;1;1;1;1;1;3; ; ; ; ;230000;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;05;1;700,900903761335
525654;05;1;2;2;1;1;1;1;2;4;1; ; ;3000000;90000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;1;01;05;1;1527,56065893172
