DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;P6430;OFICIO;RAMA2D;OCI;MES;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;DPTO;fex_c_2011
5086279;1;1;1;60;2;25;1;2;1; ;1; ; ;1;1;2;1;12; ;1; ;2;828116;2; ; ;1;72000;1;300000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;828116;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;8; ;1; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;1;0;18;1; ;2; ; ; ; ; ; ; ;9;10;15;1;11;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;1;73;01;1;12;0121; ; ;1200116;25;4303,5522313462
5086280;1;1;1;60;2;25;1;1; ; ;1; ; ;1;1;2;1;4; ;1; ;2;828116;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;8; ;1; ;1;2;1;5;1;1; ; ; ; ; ; ; ; ;1;1;1;0;24;4; ;2; ; ; ; ; ; ; ;3;3;10;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;1;3; ;1;62;01;1;12;0121; ; ;828116;25;2604,71776194822
5086280;1;2;1;60;2;25;1;1; ; ;1; ; ;1;1;2;1;4; ;1; ;2;828116;2; ; ;2; ;1;600000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;8; ;1; ;1;2;1;3;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;4; ;2; ; ; ; ; ; ; ;3;10;15;1;10;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;7; ;1;62;01;1;12;0121; ; ;1428116;25;2604,71776194822
5086281;1;1;1;60;2;25;1;1; ; ;1; ; ;2;2;2;2;0; ;1; ;2;10000;2; ; ;1;5000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;8;1; ;8; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;0;4; ;2; ; ; ; ; ; ; ;1;3;45;1;30;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;1;3; ;8;62;01;1;12;0116; ; ;15000;25;5841,27193897329
5086281;1;2;1;60;2;25;2; ; ; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;8000;1;100000;3; ;12;2; ; ; ; ;1;1;1;26;2; ;26; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;6; ;2; ; ; ; ; ; ; ;3;3;3;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;1;3; ;4;61;01;1;12;0121; ; ;8000;25;5841,27193897329
5086281;1;4;1;60;2;25;1;1; ; ;1; ; ;1;2;2;2;12; ;1; ;2;50000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;16;1; ;16; ; ;2;8; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;1;4; ;2; ; ; ; ; ; ; ;1;3;20;1;30;1;1;1;1;2;1;2;1;2;2;1;2;2; ;1;1;1;2;1;2;2;1;3; ;8;62;01;1;12;0118; ; ;50000;25;5841,27193897329
5086283;1;1;1;60;2;25;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;588000;1;2016000;3; ;12;1;1;0;0;1;3;5;2;7;3;POR SALUD;7; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;180;4; ;2; ; ; ; ; ; ; ;6;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;2;8; ;4;77;15;1;12;1530; ; ;588000;25;2604,71776194822
5086283;1;2;1;60;2;25;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;80000;1;9600000;3; ;12;2; ; ; ; ;2;5;2;16;2; ;16; ; ;1;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;6;8; ;1;25;14;6; ; ;2;8;3;3;60;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;8; ;4;61;01;1;12;0118; ; ;80000;25;2604,71776194822
5086284;1;1;1;60;2;25;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;50000;1;600000;3; ;12;2; ; ; ; ;1;3;2;7;2; ;3;6; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;24;84;6; ;1;25;3;1; ;6000;2;8;9;3;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;4;62;01;1;12;0121; ; ;56000;25;4130,30801549946
5086284;1;2;1;60;2;25;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;42; ;.;42; ; ;2;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;4; ;2; ; ; ; ; ; ; ;3;3;5;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;2;8; ;7;62;01;1;12;0121; ; ; ;25;4130,30801549946
5086285;1;1;1;60;2;25;2; ; ; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;200000;1;2000000;3; ;12;2; ; ; ; ;2;1;1;24;1; ;24; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;15;8; ;2; ; ; ; ; ; ; ;3;11;20;1;24;1;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;2;2;2;2;1;8; ;4;61;01;1;12;0118; ; ;200000;25;10011,2205418739
5086286;1;1;1;60;2;25;2; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;1000000;1;12000000;1; ;12;1;1;1;0;0;2;4;2;48; ;.;48; ; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;1; ;2; ; ; ; ; ; ; ;1;11;30;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;9; ;5;95;45;1;12;4521; ; ;1000000;25;2604,71776194822
5086286;1;2;1;60;2;25;1;1; ; ;1; ; ;1;2;2;2;1; ;1; ;2;20000;2; ; ;1;300000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;4; ; ; ; ; ; ; ; ;24;1; ;24; ; ;2;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;3;1; ;2; ; ; ; ; ; ; ;3;3;5;1;20;1;1;1;1;1;1;2;1;2;2;2;2;2; ;1;1;2;2;2;2;1;2;3; ;8;62;01;1;12;0121; ; ;320000;25;2604,71776194822
5086286;1;3;1;60;2;25;1;1; ; ;1; ; ;1;2;2;2;1; ;1; ;2;70000;2; ; ;1;15000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;40; ;.;40; ; ;2;8; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;1;4; ;2; ; ; ; ; ; ; ;3;3;30;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;2;1;3; ;8;62;01;1;12;0121; ; ;85000;25;2604,71776194822
5086287;1;1;1;60;2;25;2; ; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;0;1;300000;3; ;12;2; ; ; ; ;2;5;2;28;2; ;28; ; ;1;8; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;99;144;6; ;2; ; ; ; ; ; ; ;9;3;3;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;4;61;01;1;12;0130; ; ;0;25;4682,92595673144
5086297;1;1;1;60;2;15;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;480000;1;5760000;3; ;12;2; ; ; ; ;2;1;1;32;1; ;32; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;1; ;2; ; ; ; ; ; ; ;2;3;20;1;15;1;1;1;1;2;1;2;2;2;2;2;1;2; ;2;1;2;2;2;2;2;2;8; ;4;61;01;1;12;0140; ; ;480000;15;623,486382228591
5086298;1;1;1;60;2;15;2; ; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;300000;1;3600000;3; ;12;2; ; ; ; ;2;1;1;24;1; ;0;1; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;1;2;60;4; ;2; ; ; ; ; ; ; ;9;3;30;1;24;2;1;1;1;1;1;2;2;2;2;1;1;2; ;2;1;1;2;1;2;1;1;8; ;4;61;01;1;12;0140; ; ;300000;15;623,486382228591
5086300;1;1;1;60;2;15;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;480000;1;5760000;3; ;12;2; ; ; ; ;2;1;1;32;2; ;32; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;12;1; ;1;15;16;4; ;1000000;1;7;3;8;30;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;4;61;01;1;12;0140; ; ;1480000;15;2680,99144358294
5086301;1;1;1;60;2;15;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;480000;1;98;3; ;12;2; ; ; ; ;3;2;2;36;2; ;36; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;18;180;1; ;1;15;30;4; ; ;1;7;5;8;30;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;4;41;52;1;12;5221; ; ;480000;15;2607,08350049341
5086301;1;2;1;60;2;15;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;600000;1;7200000;3; ;12;1;1;1;0;0;3;3;1;36;2; ;36; ; ;2;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;4; ;1;15;24;4; ;400000;1;7;13;3;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;9; ;5;98;60;1;12;6042; ; ;1000000;15;2607,08350049341
5086301;1;3;1;60;2;15;1;1; ; ;1; ; ;1;2;2;2;10; ;1; ;2;400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;40; ;.;40; ; ;2;4; ;5; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;1;2; ; ; ;1;1;1;1;2;1;2;2;1;2;2; ;2;1;1;2;1;2;2;1;3; ;1;97;60;1;12;6042; ; ;400000;15;2607,08350049341
5086302;1;1;1;60;2;15;2; ; ; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;240000;1;2880000;3; ;12;2; ; ; ; ;2;1;1;16;1; ;16; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;18;4; ;1;15;12;4; ;300000;1;8;2;3;20;1;24;2;1;1;1;2;1;2;2;2;2;1;1;2; ;1;1;2;2;2;2;2;1;8; ;4;61;01;1;12;0140; ; ;540000;15;2680,99144358294
5086302;1;2;1;60;2;15;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;240000;1;2880000;3; ;12;2; ; ; ; ;2;10;1;26;1; ;26; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;30;1;24;1;1;1;1;1;1;2;2;2;2;2;2;2; ;1;1;2;2;2;2;2;1;9; ;4;61;01;1;12;0140; ; ;240000;15;2680,99144358294
5086303;1;1;1;60;2;15;2; ; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;500000;1;98;3; ;12;2; ; ; ; ;3;1;1;52; ;.;52; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;2; ; ; ; ; ; ; ;5;3;30;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;1;2;2;1;8; ;4;61;01;1;12;0116; ; ;500000;15;623,486382228591
5086303;1;2;1;60;2;15;2; ; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2019;2;450000;1;5400000;3; ;12;2; ; ; ; ;3;3;1;70; ;.;70; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;1;2; ; ; ;1;1;2;1;1;2;2;2;1;2;2; ;2;1;2;2;2;2;2;2;8; ;4;41;52;1;12;5211; ; ;450000;15;623,486382228591
