Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;P6430;Oficio;Rama2d;Oci;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3670668;1;1;1;60;2;1;1; ; ;1;1;2;2;2;2; ;1; ;400000;2; ; ;2; ;1;80000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;50; ;.;50; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;1;1;1;60;01;1;0111; ; ;480000;02;63;5618,51802803389
3670669;1;1;1;60;2;1;1; ; ;1;1;1;1;1;20; ;1; ;615000;2; ; ;2; ;1;100000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ;350000;300000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;50; ;.;50; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;1;60;01;1;0113; ; ;715000;02;63;6572,9381956951
3670670;1;1;1;60;2;2; ; ; ; ; ; ; ; ;156; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;230000;1;3000000;3; ;12; ; ; ; ; ; ; ; ; ; ;2014;2;1;63;90; ;.;90; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;120;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;4;41;52;1;5211; ; ;230000;02;63;2664,34407984187
3670670;1;2;1;60;2;2; ; ; ; ; ; ; ; ;156; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;63;15;1; ;15; ; ;2;7; ;2; ; ; ;1; ; ;1; ; ;1; ; ; ;2;1;36;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;6;45;52;1;5211; ; ; ;02;63;2664,34407984187
3670671;1;1;1;60;2;2; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;0;1;600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;63;60; ;.;60; ; ;1;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;240;8; ;1;5;4; ;200000;0;2; ;3;1;1;63;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;4;61;01;1;0122; ; ;200000;02;63;3421,55063452226
3670671;1;3;1;60;2;1;2;1; ;1;1;1;1;1;192; ;1; ;700000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;1; ;300000;350000;300000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;50; ;.;50; ; ;7;7; ;1;1;1;17;1;1; ; ; ; ; ; ; ; ;1;1;3;1; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;1;97;19;1;1910; ; ;700000;02;63;3421,55063452226
3670672;1;1;1;60;2;2; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;63;60; ;.;60; ; ;1;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;1;1;1;1;2;2;2;2;2; ;2;1;2;2;2;2;3; ;2;1;4;37;64;1;6412; ; ;500000;02;63;1956,69500643415
3670672;1;2;1;60;2;1;1; ; ;1;1;2;2;2;2; ;1; ;400000;2; ; ;1;250000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;8; ; ;2;2; ; ; ;2; ; ; ; ; ;63;48; ;.;48; ; ;1;2; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;3; ;2; ; ; ; ;2;2; ;2; ; ; ;2; ; ; ;1;1;1;1;1;1;2;2;2;2;2; ;2;1;1;1;1;2;3; ;1;1;3;54;95;1;9500; ; ;650000;02;63;1956,69500643415
3670673;1;1;1;60;2;1;2;1; ;1;1;1;1;1;12; ;2; ;700000;2; ; ;2; ;2; ;2; ;2; ; ;22000; ;2; ; ;2;1; ;2;2;2; ; ;1; ;300000;350000;350000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;48; ;.;48; ; ;5;7; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;60;4; ;2; ; ; ; ;36;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;2;1;1;97;19;1;1910; ; ;700000;02;63;3318,38022409178
3670673;1;2;1;60;2;1;2;1; ;1;1;1;1;1;18; ;1; ;700000;2; ; ;2; ;2; ;2; ;2; ; ;44000; ;2; ; ;2;1; ;2;2;2; ; ;1; ;300000;350000;350000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;48; ;.;48; ; ;5;7; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;1;1;180;1; ;2; ; ; ; ;4;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;2;1;1;80;19;1;1910; ; ;700000;02;63;3318,38022409178
3670673;1;3;1;60;2;1;2;1; ;1;1;1;1;1;2; ;1; ;1000000;2; ; ;2; ;2; ;2; ;2; ; ;21000; ;2; ; ;2;1; ;2;2;2; ; ;1; ;308000;320000;318000;2;1;1;2; ;.; ; ; ; ; ;.;11; ; ;2;2; ; ; ;2; ; ; ; ; ;63;50; ;.;50; ; ;4;7; ;1;2;3;22;1;1; ; ; ; ; ; ; ; ;1;1;12;1; ;2; ; ; ; ;1;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;1;80;52;1;5234; ; ;1000000;02;63;3318,38022409178
3670675;1;1;1;60;2;1;2;1; ;1;1;1;1;1;1; ;1; ;720000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;55; ;.;55; ; ;5;7; ;1;1;1;20;1;1; ;1; ; ; ; ; ; ;1;1;26;4; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;1;76;19;1;1910; ; ;720000;02;63;3715,05341660947
3670694;1;1;1;60;2;2; ; ; ; ; ; ; ; ;204; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;300000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2;2;63;45; ;.;35;1; ;2;8; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;144;1; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;1;1;2;1;1;2;2;1;1;1;1;NO DESEA TRABAJAR MAS EN EL CAMPO;2;2;2;2;1;2;10;DE LA PENSION;1;1;4;61;01;1;0113; ; ;300000;02;63;1956,69500643415
3670694;1;3;1;60;2;2; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;5; ; ; ; ; ; ; ; ; ; ; ; ; ;63;45; ;.;45; ; ;2;8; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;6; ;2; ; ; ; ;5;2; ;3; ; ; ;2; ; ; ;1;1;1;1;2;2;2;1;1;1;2; ;1;1;2;2;1;2;3; ;1;1;6;62;01;1;0113; ; ; ;02;63;1956,69500643415
3670695;1;1;1;60;2;1;1; ; ;1;1;2;2;1;36; ;1; ;500000;2; ; ;2; ;1;100000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;45; ;.;45; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;1;2;4; ;280000;0;2; ;2;2;1;63;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;6; ;1;1;1;60;01;1;0111; ; ;880000;02;63;2164,39333565126
3670695;1;2;1;60;2;2; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;63;15;2; ;15; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;2; ; ; ; ;24;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;2;2;1;2;1;2;3; ;1;1;6;53;01;1;0111; ; ; ;02;63;2164,39333565126
3670695;1;5;1;60;2;1;1; ; ;1;2;2;2;2;24; ;1; ;340000;2; ; ;1;140000;1;50000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;45; ;.;45; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;1;4; ;2; ; ; ; ;0;2; ;6; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;2;1;8;62;01;1;0111; ; ;530000;02;63;2164,39333565126
3670696;1;1;1;60;2;2; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;282000;1;2660000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;63;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;84;4; ;2; ; ; ; ;2;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;2;1;1;2; ;2;2;1;2;1;2;8; ;1;1;4;61;01;1;0111; ; ;282000;02;63;2337,77586292954
3670697;1;1;1;60;2;2; ; ; ; ; ; ; ; ;204; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;560000;1;3100000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;63;50; ;.;50; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;9; ;1;1;4;61;01;1;0111; ; ;560000;02;63;2131,32790082614
3670697;1;3;1;60;2;2; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;63;30;1; ;30; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;1;2; ;5; ; ; ;1;25;2;2;1;1;1;1;2;2;2;2;1;1;2; ;2;1;1;2;1;2;3; ;1;1;6;62;01;1;0111; ; ; ;02;63;2131,32790082614
3670697;1;4;1;60;2;2; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;63;50; ;.;50; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;1;1;2;1;2;1;1;1;2; ;1;1;2;2;1;2;3; ;2;1;6;62;01;1;0111; ; ; ;02;63;2131,32790082614
3670698;1;1;1;60;2;1;1; ; ;1;1;1;2;1;96; ;1; ;658000;2; ; ;2; ;1;200000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ;200000; ;2;1;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;62; ;.;62; ; ;4;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;18;1; ;1;1;4; ;920000;2;2; ;6;2;1;63;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;1;62;01;1;0121; ; ;1778000;02;63;1956,69500643415
3670698;1;2;1;60;2;2; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;63;42; ;.;42; ; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;2; ; ; ; ;6;2; ;6; ; ; ;1;14;2;1;1;1;1;1;2;2;2;2;1;1;2; ;2;1;1;2;1;2;3; ;1;1;6;53;55;1;5529; ; ; ;02;63;1956,69500643415
3670699;1;1;1;60;2;1;1; ; ;1;1;2;2;2;20; ;1; ;630000;2; ; ;1;224000;1;100000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;70; ;.;70; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;168;4; ;2; ; ; ; ;0;2; ;6; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;5; ;1;1;1;62;01;1;0121; ; ;954000;02;63;3516,71682035062
3670699;1;2;1;60;2;1;1; ; ;1;1;2;2;2;6; ;1; ;440000;2; ; ;1;224000;1;50000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ;100000; ;2;1;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;50; ;.;50; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;12;4; ;2; ; ; ; ;0;2; ;11; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;8; ;1;1;8;62;01;1;0121; ; ;714000;02;63;3516,71682035062
3670700;1;1;1;60;2;1;2;1; ;1;1;1;1;1;72; ;1; ;1200000;1;90000;2;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ;600000;600000;2;1;1;1; ; ; ; ; ; ; ; ;12; ;15;2;2; ; ; ;2; ; ; ; ; ;63;98; ;.;98; ; ;4;7; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;120;4; ;2; ; ; ; ;6;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2; ;1;1;1;76;19;1;1910; ; ;1200000;02;63;5206,0170653079
3670700;1;2;1;60;2;1;1; ; ;1;1;1;1;1;9; ;1; ;644350;1;150000;2;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ;308000;308000;2;1;1;2; ;.; ; ; ; ; ;.;9; ; ;2;2; ; ; ;2; ; ; ; ; ;63;98; ;.;98; ; ;4;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;10; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;1;1;1;76;19;1;1910; ; ;644350;02;63;5206,0170653079
3670701;1;2;1;60;2;1;1; ; ;1;1;1;1;1;168; ;1; ;644350;2; ; ;1;120000;2; ;2; ;2; ;77000; ; ; ;2; ;1;2; ;2;2;2; ; ;2; ; ;322000;322000;2;1;1;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;63;60; ;.;72; ; ;5;7; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;4; ;2; ; ; ; ;0;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;8; ;1;1;1;80;19;1;1910; ; ;764350;02;63;1956,69500643415
