DIRECTORIO;AREA;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;DPTO;ORDEN;fex_c_2011
508358;66;1;3;2;1;1;1;1;1;3;3; ; ; ; ;140000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;2;2;1;01;66;1;341,289982152956
508359;66;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;66;1;244,786338562372
508360;66;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;1;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;3;2;1;01;66;1;264,395528042316
508361;66;1;3;2;1;1;1;1;1;3;3; ; ; ; ;170000;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;01;66;1;220,626586612655
508362;66;1;3;2;1;1;1;1;1;4;3; ; ; ; ;140000;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;66;1;302,706406542869
508364;66;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;3;2;1;01;66;1;207,707402811776
508365;66;1;4;2;1;1;1;1;1;4;1; ; ;40000000;300000; ;1;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;1;1;1;1;1;2;1;4;1;2;1;1;1;4;2;1;01;66;1;212,89276863135
508366;66;1;4;2;1;1;1;1;1;3;3; ; ; ; ;320000;1;1;2;2;1;1;1;2;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;66;1;281,756522536527
508367;66;1;1;1;1;1;1;1;1;4;4; ; ; ;100000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;1;1;1;2;1;01;66;1;188,841768458074
508368;66;1;2;2;1;2;1;1;1;3;1; ; ;20000000;150000; ;1;1;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;2;1;01;66;1;348,692796951622
508368;66;2;1;1;1;2;1;1;1;4;4; ; ; ;130000; ;2;1;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;66;1;348,692796951622
508369;66;1;22;1;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;241,295947427253
508370;66;1;4;3;1;1;1;1;1;3;1; ; ;99;99; ;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;178,832586763118
508371;66;1;3;1;1;1;1;1;1;4;3; ; ; ; ;300000;1;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;1;1;1;4;1;2;1;1;1;3;2;1;01;66;1;232,338012778202
508372;66;1;5;4;1;1;1;1;1;3;2; ;200000;60000000;350000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;260,53394142065
508373;66;1;3;2;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;168,232333931637
508374;66;1;5;2;1;1;1;1;1;4;1; ; ;40000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;4;1;2;1;1;1;2;2;1;01;66;1;230,335346174084
508375;66;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;66;1;262,228916105106
508376;66;1;3;2;1;1;1;1;1;3;3; ; ; ; ;170000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;1;191,751770563997
508377;66;1;3;3;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;2;2;1;01;66;1;204,589371316353
508378;66;1;3;1;1;1;1;1;1;3;5; ; ; ;200000; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;238,025596899643
508379;66;1;4;3;1;1;1;1;1;3;1; ; ;18000000;250000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;126,279086168227
508381;66;1;5;3;1;1;1;1;1;3;1; ; ;40000000;350000; ;1;1;2;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;1;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;218,380568138052
508382;66;1;5;3;1;1;1;1;1;3;1; ; ;40000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;218,040118658148
508383;66;1;6;5;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;244,918758652776
508384;66;1;4;1;1;1;1;1;1;4;1; ; ;25000000;180000; ;1;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;4;1;2;1;1;1;2;2;1;01;66;1;207,89773763674
508385;66;1;2;1;1;1;1;1;1;3;1; ; ;23000000;180000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;351,388016682571
508386;66;1;4;1;1;1;1;1;1;4;3; ; ; ; ;180000;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;66;1;227,425344068162
508387;66;1;3;1;1;1;1;1;1;3;1; ; ;25000000;150000; ;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;193,365162199929
508388;66;1;4;1;1;1;1;1;1;3;1; ; ;40000000;300000; ;2;1;2;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;193,365162199929
508389;66;1;3;2;1;1;1;1;1;4;3; ; ; ; ;210000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;2;1;4;1;2;1;1;1;2;2;2;01;66;1;265,736222568714
508390;66;1;2;2;1;1;1;1;1;3;3; ; ; ; ;170000;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;1;281,346147104054
508392;66;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;1;250,701428830036
508393;66;1;3;2;1;1;1;1;1;3;1; ; ;50000000;220000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;1;1;2;1;4;1;1;1;1;1;3;2;1;01;66;1;341,289982152956
508394;66;1;4;2;1;1;1;1;1;3;1; ; ;50000000;250000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;1;1;1;2;1;4;1;1;1;1;1;3;2;1;01;66;1;341,289982152956
508395;66;1;4;3;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;1;4;1;2;1;1;1;2;2;1;01;66;1;267,141584815146
508396;66;1;4;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;1;341,289982152956
508397;66;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;66;1;326,498540284764
508398;66;1;4;1;1;1;1;1;1;3;3; ; ; ; ;260000;1;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;190,444064217541
508399;66;1;2;1;1;1;1;1;1;3;1; ; ;35000000;250000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;265,330326164002
508400;66;1;4;3;1;1;1;1;1;3;1; ; ;650000000;300000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;66;1;219,735093342603
508401;66;1;3;2;1;1;1;1;1;4;3; ; ; ; ;280000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;66;1;264,395528042316
508402;66;1;3;2;1;1;1;1;1;4;3; ; ; ; ;100000;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;66;1;284,099638620549
508403;66;1;4;3;1;1;1;1;1;3;3; ; ; ; ;430000;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;1;2;2;1;2;1;2;1;4;1;1;1;1;1;4;2;1;01;66;1;377,257744569487
508405;66;1;3;2;1;1;1;1;1;3;1; ; ;98;150000; ;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;1;2;2;1;1;1;1;4;1;1;1;1;1;1;2;1;01;66;1;234,415606923223
508406;66;1;1;1;1;1;1;1;1;3;4; ; ; ;150000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;1;2;1;01;66;1;225,258732130951
508407;66;1;4;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;264,395528042316
508408;66;1;4;3;1;1;1;1;1;3;1; ; ;30000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;274,670066718742
508409;66;1;4;2;1;1;1;1;1;1;4; ; ; ;250000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;3;1;2;1;1;1;2;2;1;01;66;1;348,97143359425
508410;66;1;4;3;1;1;1;1;1;3;3; ; ; ; ;260000;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;2;1;01;66;1;240,570577453542
508411;66;1;2;2;1;1;1;1;1;3;1; ; ;30000000;150000; ;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;1;1;2;1;4;1;1;1;1;1;1;2;1;01;66;1;243,17294692644
508412;66;1;4;3;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2;1;1;1;1;4;1;1;1;1;1;1;2;1;01;66;1;241,559555290508
508414;66;1;4;2;1;1;1;1;1;3;1; ; ;70000000;500000; ;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;2;1;4;1;1;1;1;1;4;2;1;01;66;1;206,284346000808
508415;66;1;4;3;1;1;1;1;1;3;3; ; ; ; ;370000;1;1;2;1;1;1;1;1;2;1;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;66;1;341,289982152956
508416;66;1;3;1;1;1;1;1;1;3;3; ; ; ; ;80000;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;1;1;1;1;2;2;1;01;66;1;289,528356310609
508417;66;1;5;2;1;1;1;1;1;3;1; ; ;40000000;150000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;258,128334127725
508417;66;2;2;1;1;2;1;1;6; ;1; ; ;25000000;200000; ;1;1;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;1;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1;01;66;1;258,128334127725
508418;66;1;2;2;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;1;219,735093342603
508418;66;2;2;1;1;2;1;1;6; ;3; ; ; ; ;150000;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ;1;01;66;1;219,735093342603
508419;66;1;5;2;1;1;1;1;1;4;4; ; ; ;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;1;1;2;2;1;01;66;1;175,301725849962
508420;66;1;2;2;1;1;1;1;1;3;1; ; ;20000000;90000; ;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;01;66;1;376,011971141377
508421;66;1;3;1;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;1;2;1;01;66;1;191,868348422648
508422;66;1;4;3;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;4;1;1;1;1;1;2;2;1;01;66;1;196,271617028023
508423;68;1;6;4;1;1;1;1;1;3;1; ; ;99;99; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;2;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;68;1;375,80671041273
508425;68;1;4;1;1;1;1;1;1;3;1; ; ;90000000;500000; ;1;1;2;1;1;1;1;1;2;1;1;2;1;1;2;2;1;1;2;1;2;1;1;1;4;1;1;1;1;1;4;3;1;01;68;1;315,908197505927
508426;68;1;2;1;1;1;1;1;1;3;1; ; ;99;150000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;68;1;867,69040174851
508427;68;1;2;1;1;1;1;1;1;3;1; ; ;18000000;100000; ;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;68;1;650,637895718128
508428;68;1;2;1;1;1;1;1;1;3;1; ; ;99;150000; ;2;1;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;68;1;792,92685711276
508429;68;1;2;1;1;1;1;1;1;3;1; ; ;19000000;99; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;1;3;1;01;68;1;1022,17303572047
508430;68;1;4;3;1;1;1;1;1;3;1; ; ;15000000;200000; ;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;1;2;1;01;68;1;158,42726809184
508431;68;1;4;3;1;1;1;1;1;3;3; ; ; ; ;817000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;1;211,191203430934
508432;68;1;5;1;1;1;1;1;1;3;1; ; ;120000000;99; ;2;2;1;2;1;1;1;2;1;1;1;2;2;1;2;2;1;2;2;2;2;1;1;1;4;1;1;1;1;1;6;3;1;01;68;1;262,789333022584
508433;68;1;4;3;1;1;1;1;1;3;1; ; ;85000000;600000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;1;2;1;2;1;2;1;4;1;1;1;1;1;6;5;1;01;68;1;377,699387768235
508434;68;1;6;5;1;2;1;1;1;3;1; ; ;100000000;1200000; ;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;2;1;1;1;1;4;1;1;1;1;1;4;2;1;01;68;1;396,280172005978
508434;68;2;1;1;1;2;1;1;6; ;4; ; ; ;400000; ;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;68;1;396,280172005978
508435;68;1;5;4;1;1;1;1;1;3;1; ; ;65000000;400000; ;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;1;344,137757487354
508436;68;1;2;2;1;1;1;1;1;4;1; ; ;99;300000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;3;3;1;01;68;1;393,094562050965
508437;68;1;4;3;1;2;1;1;1;3;1; ; ;99;500000; ;1;1;2;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;3;2;1;01;68;1;392,483689968635
508437;68;2;1;1;1;1;1;1;6; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;68;1;392,483689968635
508437;68;3;1;1;1;2;1;1;1;3;3; ; ; ; ;110000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;68;1;392,483689968635
508437;68;4;1;1;1;2;1;1;6; ;3; ; ; ; ;90000;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ; ;1;01;68;1;392,483689968635
508438;68;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;1;348,910689489417
508439;68;1;3;2;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;1;290,701783284937
508439;68;2;1;1;1;2;1;1;1;3;3; ; ; ; ;70000;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;68;1;290,701783284937
508439;68;3;1;1;1;2;1;1;1;3;3; ; ; ; ;70000;2;1;2;2;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;68;1;290,701783284937
508440;68;1;4;3;1;1;1;1;1;3;3; ; ; ; ;370000;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;1;351,761534354302
508440;68;2;2;2;1;1;1;1;1;3;3; ; ; ; ;210000;2;1;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;68;1;351,761534354302
508441;68;1;6;5;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;1;359,427897959063
508442;68;1;5;4;1;1;1;1;1;3;1; ; ;85000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;1;248,935451878447
508444;68;1;5;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;4;3;1;01;68;1;340,724345240156
508445;68;1;5;3;1;1;1;1;1;3;2; ;1000000;125000000;800000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;1;248,490393758001
508446;68;1;5;4;1;1;1;1;1;3;1; ; ;150000000;400000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;1;432,285078247975
508447;68;1;2;1;1;1;1;1;6; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;1;3;1;01;68;1;1023,99197882545
508448;68;1;2;1;1;1;1;1;3;3;1; ; ;98;150000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;2;2;1;1;1;1;1;1;3;1;01;68;1;792,92685711276
508449;68;1;2;1;1;1;1;1;3;3;4; ; ; ;200000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;68;1;1023,99197882545
508450;68;1;2;1;1;2;1;1;1;3;1; ; ;45000000;250000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;1;241,248530026787
508450;68;2;1;1;1;1;1;1;1;3;3; ; ; ; ;130000;2;2;2;1;1;1;1;1;2;2;1;2;2;1;2;2;1;1;1;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;68;1;241,248530026787
508450;68;3;1;1;1;2;1;1;6; ;3; ; ; ; ;130000;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;1;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;68;1;241,248530026787
508451;68;1;4;3;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;68;1;345,746410113814
508452;68;1;2;1;1;1;1;1;3;3;1; ; ;17000000;150000; ;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;68;1;919,890622714934
508453;68;1;2;2;1;1;1;1;3;3;1; ; ;98;200000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;1;01;68;1;1158,1321975638
508454;68;1;5;1;1;1;1;1;1;3;1; ; ;130000000;800000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;1;1;1;2;1;4;1;1;1;1;1;6;3;1;01;68;1;352,543215724582
508455;68;1;2;1;1;1;1;1;6; ;3; ; ; ; ;90000;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;1;1;1;1;4;3;1;01;68;1;274,001889138682
508455;68;2;1;1;1;2;1;1;1;3;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;68;1;274,001889138682
508456;68;1;7;5;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;1;2;1;1;1;1;4;1;1;1;1;1;4;3;1;01;68;1;405,747257277342
508457;68;1;3;2;1;1;1;1;1;4;4; ; ; ;300000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;1;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;68;1;336,7216834086
508458;68;1;2;1;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;4;1;2;1;1;1;3;3;1;01;68;1;273,998915435619
508459;68;1;3;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;1;1;1;1;1;2;1;1;1;2;2;2;1;1;2;1;2;1;1;3;4;1;1;1;1;1;3;3;1;01;68;1;327,120753622024
508461;68;1;5;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;1;2;1;1;1;4;1;1;1;1;1;2;3;1;01;68;1;380,490609136668
508462;68;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;68;1;292,287521321046
508463;68;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;1;4;1;1;1;1;1;2;3;1;01;68;1;351,3747893558
508463;68;2;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ;1;01;68;1;351,3747893558
508463;68;3;1;1;1;2;1;1;6; ;3; ; ; ; ;100000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ; ;1;01;68;1;351,3747893558
508464;68;1;5;3;1;1;1;1;1;3;3; ; ; ; ;330000;1;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;4;1;1;1;1;1;4;2;1;01;68;1;377,464397269832
508465;68;1;5;3;1;1;1;1;1;3;1; ; ;9000000;700000; ;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;1;340,165206942765
508467;68;1;4;1;1;1;1;1;1;3;1; ; ;26000000;300000; ;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;1;1;2;1;1;1;1;1;1;3;1;01;68;1;822,005667416045
508468;68;1;2;1;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;3;1;01;68;1;329,586711648113
508469;68;1;5;4;1;1;1;1;1;3;1; ; ;120000000;800000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;1;290,072554326259
