DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7370;P7380;P7380S1;P7390;P7390S1;P7400;P7410;P7410S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
448189;1;2;05;70;12;48;1; ;1;1;2;12;4; ;1;2;9; ;1; ;2;10; ; ; ; ; ; ; ; ;1; ;VIVIR DE LA PENSION;2; ;1;450000;1;95;95;4521;45;05;883,316345930689
448189;1;3;05;70;5;48;2; ;2;2;2;6;1; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;800000;1;1600000;1;39;45;5219;52;05;883,316345930689
448189;1;4;05;70;16;48;1; ;1;1;2;20;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2040000;1;33;40;5225;52;05;883,316345930689
448202;1;3;05;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;05;629,348387319487
448231;1;4;05;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;05;897,962639105966
448239;1;5;05;70;8;48;1; ;1;1;2;26;2; ;9;2;8; ;2; ;2;11;NO HA TENIDO EMPLEO OFICIAL; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;02;13;8050;80;05;824,932679011925
448240;1;3;05;70;26;48;1; ;1;1;2;26;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;7000000;1;02;30;6211;62;05;556,396839598537
448242;1;2;05;70;24;50;1; ;1;1;2;120;2; ;9;1; ;.;5; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;50;5511;55;05;692,313945092825
448243;1;2;05;70;2;48;1; ;2;2;2;5;2; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;33;39;9192;91;05;696,613276110001
448246;1;3;05;70;76;48;1; ;2;2;2;76;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;83;97;2811;28;05;832,237057599473
448251;1;4;05;70;106;48;1; ;2;2;2;212;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;59;8511;85;05;971,475888059982
448269;1;3;05;70;52;48;1; ;1;1;2;60;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;8513;85;05;657,25364575678
448270;1;1;05;70;2;48;3; ;1;1;2;312;1; ;3;1; ;.;9;EPS A LA QUE TIENE DERECHO POR SER  PENSIONADO;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;50;5521;55;05;710,713411276299
448270;1;5;05;70;7;48;1; ;2;2;2;7;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2203700;1;38;38;7499;74;05;710,713411276299
448273;1;3;05;70;2;20;1; ;1;1;2;12;4; ;4;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;39;92;2233;22;05;829,957231560111
448279;1;3;05;70;1;48;1; ;2;2;2;1;1; ;3;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;433700;1;9267400;1;33;32;1810;18;05;739,093902406865
448280;1;3;05;70;6;48;4; ;1;1;2;34;1; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;220000;1;95;95;4521;45;05;856,040108547773
448280;1;4;05;70;4;20;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;856,040108547773
448284;1;4;05;70;32;48;1; ;1;1;2;32;1; ;2;2;12;ESTABA AFILIADA COMO BENEFICIARIA;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1920000;1;53;53;5521;55;05;759,285509878522
448304;1;2;05;70;28;60;1; ;1;1;2;192;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;40000;1;300000;1;53;77;1551;15;05;946,203491330937
448304;1;4;05;70;8;70;4; ;2;2;2;8;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ;1; ; ; ; ; ;2; ;1;4500000;1;45;45;5233;52;05;946,203491330937
448305;1;1;05;70;48;60;1; ;1;1;2;336;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;45;5211;52;05;749,393350628188
448312;1;1;05;70;8;60;1; ;1;1;2;6;4; ;1;2;3; ;3; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;37;59;9242;92;05;912,34150460361
448314;1;6;05;70;24;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;05;787,913498967613
448316;1;2;05;70;2;48;1; ;1;1;2;2;1; ;6;1; ;.;9;PAGA  INDEPENDIENTE;1; ;.; ;1; ; ; ; ; ; ; ; ;1;900000;1;9000000;1;79;79;1810;18;05;711,259569285278
448318;1;6;05;70;4;24;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;05;770,072642851023
448320;1;2;05;70;20;48;1; ;2;2;2;150;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;32;6021;60;05;862,637053707853
448336;1;2;05;70;36;48;1; ;1;1;2;100;1; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;45;5040;50;05;634,302014551968
448344;1;2;05;70;180;24;1; ;1;1;2;180;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;39;5211;52;05;1057,86756473057
448344;1;3;05;70;24;24;1; ;2;2;2;208;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;39;32;7411;74;05;1057,86756473057
448350;1;1;05;70;28;48;1; ;2;1;2;28;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;20000000;1;02;21;2411;24;05;862,637053707853
448360;1;1;05;70;1;24;1; ;2;2;2;52;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;1;10000000;1;45;53;5530;55;05;707,253562272918
448361;1;2;05;70;32;48;1; ;1;2;2;52;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;36000;1;55;97;4521;45;05;530,00549218448
448379;1;1;05;70;104;48;2; ;2;2;2;156;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;AHORRO DE LA JUBILACION;2; ;2; ;1;13;13;8050;80;05;758,039526599318
448404;1;1;08;70;8;48;1; ;1;1;2;8;1; ;5;1; ;.;1; ;2;7; ; ; ; ;1; ; ; ; ; ; ;1;800000;1;7000000;1;02;02;4521;45;08;477,935257822733
448405;1;4;08;70;8;48;3; ;1;1;2;8;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;54;54;9500;95;08;401,251210505985
448414;1;2;08;70;4;50;1; ;2;2;2;4;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;2250000;1;98;98;6031;60;08;432,617393477395
448414;1;8;08;70;52;50;1; ;2;2;2;104;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;45;5233;52;08;432,617393477395
448419;1;2;08;70;52;50;1; ;2;2;2;104;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;55;98;6031;60;08;498,025142908988
448431;1;3;08;70;52;48;1; ;1;1;2;100;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;08;08;7220;72;08;397,692433307333
448438;1;5;08;70;16;48;4; ;1;1;2;16;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;45;45;5233;52;08;527,114583702846
448447;1;3;08;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;08;437,667180103099
448450;1;3;08;70;104;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;16; ; ; ;08;501,714643665383
448453;1;2;08;70;6;48;1; ;2;2;2;52;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;59;8514;85;08;447,970228627076
448460;1;2;08;70;16;56;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;08;560,810335382726
448473;1;2;08;70;6;6;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;567,626248660516
448479;1;3;08;70;36;48;1; ;1;1;2;36;1; ;2;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1050000;1;45;45;5211;52;08;507,80520401653
448481;1;5;08;70;4;48;1; ;2;2;2;4;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;250000;1;1000000;1;45;45;5211;52;08;458,891535797044
448502;1;1;08;70;8;48;4; ;1;1;2;8;4; ;1;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;84;84;3511;35;08;509,763042331625
448504;1;3;08;70;8;48;1; ;1;1;2;8;4; ;1;1; ;.;3; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;84;84;5170;51;08;501,259180613212
448504;1;4;08;70;12;48;1; ;2;2;2;24;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;58;58;1010;10;08;501,259180613212
448506;1;3;08;70;7;48;4; ;1;1;2;7;4; ;1;2;2; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;54;54;8532;85;08;525,89932145094
448506;2;2;08;70;16;48;1; ;1;1;2;258;3; ;1;2;3; ;2; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;08;525,89932145094
448514;1;3;08;70;4;48;1; ;2;2;2;4;1; ;9;2;5; ;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;44;6424;64;08;486,519823055806
448520;1;2;08;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;08;524,803140792177
448529;2;2;08;70;4;50;1; ;1;1;2;2;3; ;1;2;7; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;9500;95;08;348,745065520057
448548;2;1;08;70;4;25;4; ;1;1;2;4;4; ;1;2;7; ;8; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;56;56;9301;93;08;515,994321449583
448559;1;3;08;70;140;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;13; ; ; ;08;477,935257822733
448569;1;5;08;70;32;48;1; ;1;1;2;32;1; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;08;619,116013841086
448580;1;3;08;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;08;478,454950403206
448580;1;4;08;70;78;48;1; ;2;2;2;32;1; ;3;2;4; ;9;ESTA PAGANDO SALUD DE SU CUENTA ES COTIZANTE;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1;1600000;1;32;34;7499;74;08;478,454950403206
448584;1;1;08;70;4;48;1; ;1;1;2;4;1; ;8;1; ;.;9;ES COTIZANTE DEL REGIMEN CONTRIBUTIVO;1; ;.; ;1; ; ; ; ; ; ; ; ;1;460000;1;5000000;1;90;90;2521;25;08;549,514908089559
448588;1;1;08;70;4;48;1; ;1;1;2;4;1; ;3;2;4; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;180000;1;1800000;1;53;43;5521;55;08;587,449726935956
448590;1;7;08;70;12;48;4; ;1;1;2;16;4; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;95;95;4521;45;08;533,912267788993
448591;1;2;08;70;96;48;1; ;1;1;2;100;1; ;4;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;34;34;7499;74;08;485,544667423163
448594;1;4;08;70;48;48;1; ;1;1;2;50;1; ;8;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;85;4530;45;08;523,317988665799
448596;1;4;08;70;8;48;1; ;1;1;2;12;1; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;45;5211;52;08;358,029432638409
448599;1;2;08;70;32;48;1; ;1;1;2;60;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5262;52;08;537,777008666923
448606;1;2;11;70;120;48;1; ;2;2;2;120;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;74;2429;24;11;2025,6474110593
448607;1;3;11;70;32;48;1; ;2;2;2;32;1; ;3;2;12;TRABAJO  TEMPORAL;1; ;2;11;TRABAJO  ERA  TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;97;33;5243;52;11;3323,72502357214
448621;1;2;11;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;11;2461,36987401713
448624;1;2;11;70;3;48;1; ;2;2;2;4;1; ;9;1; ;.;4; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;437700;1;98;1;45;45;2424;24;11;3069,62898267754
448637;1;6;11;70;2;40;1; ;1;1;2;2;1; ;4;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;450000;1;1300000;1;53;50;5521;55;11;2655,52172723336
448639;1;3;11;70;32;35;1; ;2;1;2;32;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;97;97;6412;64;11;1714,98180060877
448639;1;7;11;70;8;20;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;11;1714,98180060877
448643;1;2;11;70;4;40;1; ;1;1;2;2;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;244000;1;732000;1;55;53;5521;55;11;2977,42858283298
448652;1;1;11;70;20;48;4; ;1;1;2;40;4; ;1;2;2; ;1; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4549;45;11;1685,32510216093
448652;1;2;11;70;4;48;1; ;1;1;2;60;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5239;52;11;1685,32510216093
448656;1;5;11;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;11;2710,64881226178
448670;1;1;11;70;48;40;4; ;2;2;2;65;2; ;6;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;41;39;7411;74;11;2956,98836823333
448683;1;4;11;70;8;30;1; ;2;2;2;24;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;38;45;5233;52;11;1948,33659998564
448690;1;4;11;70;2;48;1; ;2;2;2;12;1; ;3;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;41;5231;52;11;1679,6819791881
448692;1;4;11;70;5;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;70; ; ; ;11;2366,7181450975
448709;1;3;11;70;32;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;11;2791,42714819425
448711;1;1;11;70;50;48;1; ;1;1;2;50;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ;1; ;ESTA ESPERANDO LA PENCION;2; ;1;300000;1;85;85;1720;17;11;2503,20707396498
448717;1;4;11;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;11;2890,12025748838
448719;1;4;11;70;2;48;2; ;2;2;2;3;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;437000;1;500000;1;39;97;5112;51;11;2298,52349170909
448724;1;1;11;70;1;48;1; ;2;2;2;1;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;533000;1;4797000;1;97;97;7495;74;11;2839,96983389101
448733;1;3;11;70;12;48;1; ;2;2;2;12;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;85;85;6424;64;11;2065,2505673224
448738;1;2;11;70;16;48;3; ;1;1;2;336;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;55;5511;55;11;2984,35958961999
448747;1;2;11;70;20;48;1; ;2;2;2;96;1; ;2;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;93;93;4552;45;11;2088,03322075928
448747;1;4;11;70;16;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;11;2088,03322075928
448758;1;3;11;70;5;48;1; ;1;1;2;5;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;1500000;1;12000000;1;03;03;5241;52;11;2690,40436830436
448764;1;2;11;70;4;48;1; ;1;1;2;4;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4500000;1;32;32;5020;50;11;2497,2761562364
448769;1;2;11;70;90;40;1; ;2;2;2;144;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5211;52;11;2751,034881075
448777;1;1;11;70;150;40;1; ;2;1;2;52;4; ;1;2;2; ;2; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;98;93;4552;45;11;2104,21814414405
448784;1;2;11;70;1;48;1; ;2;2;2;5;1; ;6;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;32;45;5234;52;11;2091,53101460204
448786;1;2;11;70;100;40;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;11;2866,44936137171
448789;1;4;11;70;2;48;1; ;2;2;2;2;1; ;9;1; ;.;9;PAGABA  EPS;1; ;.; ;1; ; ; ; ; ; ; ; ;1;300000;1;10500000;1;44;44;6512;65;11;1591,79979832782
448792;2;1;11;70;28;24;1; ;2;1;2;28;4; ;1;1; ;.;9;ESTABA  AFILIADO;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;45;5219;52;11;2209,7990171987
448797;1;2;11;70;4;48;1; ;1;1;2;4;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;485700;1;3885600;1;32;32;7310;73;11;1774,98294823755
448797;1;3;11;70;8;48;1; ;1;2;2;8;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3035900;1;16;16;7430;74;11;1774,98294823755
448798;1;2;11;70;20;48;1; ;2;2;2;144;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;5161;51;11;3255,66771991234
448806;1;1;11;70;105;48;1; ;1;1;2;105;1; ;9;2;2; ;2; ;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;45;45;5237;52;11;3053,65370825681
448811;1;3;11;70;16;40;1; ;2;2;2;20;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;44;7010;70;11;1944,25414691158
448818;1;1;11;70;10;60;4; ;1;1;2;16;4; ;1;2;2; ;1; ;2;2; ; ;1; ; ; ; ; ; ; ; ;2; ;1;3800000;1;97;97;6310;63;11;2838,3468902746
448823;1;2;11;70;4;60;1; ;1;1;2;4;1; ;7;1; ;.;9;AFILIADO;1; ;.; ; ; ; ; ; ; ; ;1; ;1;850000;1;15000000;1;03;03;4530;45;11;2790,21366341201
448823;1;5;11;70;8;60;1; ;1;1;2;8;1; ;7;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3900000;1;39;39;4020;40;11;2790,21366341201
448826;1;2;11;70;4;60;1; ;2;2;2;4;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;380000;1;3600000;1;45;45;5236;52;11;3042,82887912585
448831;1;5;11;70;8;48;1; ;1;1;2;28;1; ;3;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;34;45;5233;52;11;2503,06558042913
448833;1;1;11;70;8;48;1; ;1;1;2;8;1; ;2;2;4; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;97;45;5237;52;11;2769,6310131463
448842;1;3;11;70;48;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;11;1899,10235691447
448855;1;5;11;70;6;48;1; ;2;2;2;9;1; ;2;1; ;.;3; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;92;77;5223;52;11;1218,12922887938
448882;1;2;13;70;52;48;3; ;1;1;2;104;3; ;1;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;291,391316590482
448897;1;2;13;70;48;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;276,452717453823
448905;1;2;13;70;4;48;1; ;1;1;2;4;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;7000000;1;59;59;8512;85;13;296,819623457456
448909;1;2;13;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;81; ; ; ;13;364,640431148669
448912;1;3;13;70;4;48;1; ;1;1;2;16;4; ;2;2;5; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;13;236,757786394294
