Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6440;P6450;P6460;P6460s1;P6400;P6422;P6424s2;P6424s3;P6424s1;P6426;P6430s1;P6480;P6480s1;P6500;P6510;P6510s1;P6510s2;P6590;P6590s1;P6600;P6600s1;P6610;P6610s1;P6620;P6620s1;P6585s2a1;P6585s3a1;P6585s4a1;P6585s3a2;P6585s2a2;P6585s1a2;P6585s2;P6585s3;P6585s1a1;P6585s4;P6585s1;P6580;P6580s1;P6580s2;P6630s3;P6630s4a1;P6630s3a1;P6630s2a1;P6630s1a1;P6630s4;P6630s2;P6630s1;P6640;P6765;P6765s1;P6772;P6750;P6760;P550;P6780;P6780s1;P6790;P6410;P6640s1;P9440;P6630s6;P6630s6a1;P6410s1;P6545s1;P6545;P6545s2;P6585s4a2;P6773s1;P6775;P6772s1;P388;P6800;P6810;P6810s1;P6850;P6830;P6830s1;P6870;P6880;P6880s1;P6920;P6930;P6940;P6960;P6980;P6980s1;P6980s2;P6980s3;P6980s4;P6980s5;P6980s6;P6980s7;P6980s8;P6980s7a1;P6990;P7020;P7026;P7028;P7028s1;P7040;P7045;P7050;P7050s1;P7070;P760;P9450;P6915s1;P6915;P7075;P7077;P390;P7090;P7100;P7110;P7120;P7130;P7140;P7140s1;P7140s2;P7140s3;P7140s4;P7140s5;P7140s6;P7140s7;P7140s8;P7140s9;P7140s9a1;P7150;P7160;P7170s1;P7170s5;P7170s6;P7180;P7240;P7240s1;P514;P515;P6430;Oficio;Rama2d;Oci;Rama4d;Rama4dp8;Rama2dp8;Inglabo;Mes;Dpto;Fex_c_2011
3866262;1;1;1;60;2;2; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;400000;1;4800000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;50; ;.;50; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;420;4; ;2; ; ; ; ;0;2; ;3; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;61;01;1;0117; ; ;400000;11;68;746,279816459072
3866262;1;3;1;60;2;2; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;450000;1;5400000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;60; ;.;60; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;72;4; ;2; ; ; ; ;0;2; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;61;01;1;0117; ; ;450000;11;68;746,279816459072
3866263;1;1;1;60;2;1;1; ; ;1;2;2;2;2;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ;1000000;1;98;1; ;9; ; ; ; ; ; ; ; ; ; ; ;3; ;68;22;2; ;24; ; ;1;10; ;1;1;2;10;1;1; ;1;1; ; ; ; ; ;1;1;4;1; ;2; ; ; ; ;3;1; ;1; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2; ;2;2;4;71;13;1;1320; ; ;1000000;11;68;1804,71392656288
3866263;1;2;1;60;2;2; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ;70000;1;700000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;2;2; ;2; ; ;1;5; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;72;2; ;3; ; ; ;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;4;45;52;1;5261; ; ;70000;11;68;1804,71392656288
3866264;1;1;1;60;2;1;1; ; ;1;2;2;2;2;24; ;1; ;180000;2; ; ;1;32000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;12;1; ;12; ; ;9;7; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;1;12;1; ;2; ; ; ; ;0;2; ;2; ; ; ;1;30;1;1;1;1;1;1;1;1;2;2;2;2;2; ;1;1;2;2;2;2;3; ;2;2;1;53;55;1;5521; ; ;212000;11;68;1857,3322517368
3866265;1;1;1;60;2;1;1; ; ;1;1;2;2;2;2; ;1; ;650000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;8;62;01;1;0118; ; ;650000;11;68;1361,61237913699
3866265;1;3;1;60;2;2; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;400000;1;2100000;2; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;60; ;.;60; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;61;01;1;0119; ; ;400000;11;68;1361,61237913699
3866265;1;4;1;60;2;2; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;250000;1;3000000;2; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;48; ;.;48; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;4;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;61;01;1;0119; ; ;250000;11;68;1361,61237913699
3866265;1;6;1;60;2;2; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;500000;1;3600000;2; ;10; ; ; ; ; ; ; ; ; ; ; ;3; ;68;48; ;.;48; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;10;8; ;2; ; ; ; ;2;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;61;01;1;0119; ; ;500000;11;68;1361,61237913699
3866265;1;7;1;60;2;1;1; ; ;1;1;2;2;2;2; ;1; ;150000;2; ; ;1;36000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;21;2; ;21; ; ;2;7; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;0;2; ;2; ; ; ;1;14;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;1;53;55;1;5529; ; ;186000;11;68;1361,61237913699
3866266;1;1;1;60;2;1;1; ; ;1;1;2;2;2;0; ;1; ;45000;2; ; ;1;30000;1;100000;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;9; ; ;2;2; ; ; ;2; ; ; ; ; ;68;40; ;.;40; ; ;1;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;9;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;1;1;2;2; ;2;1;2;1;1;2;3; ;1;1;8;62;01;1;0117; ; ;175000;11;68;1148,76175437988
3866267;1;1;1;60;2;2; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;50000;1;600000;1; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;20;2; ;20; ; ;2;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;12;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;4;61;01;1;0119; ; ;50000;11;68;746,279816459072
3866267;1;3;1;60;2;1;1; ; ;1;1;2;2;2;1; ;1; ;480000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;48; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;4; ;2; ; ; ; ;0;2; ;5; ; ; ;2; ; ; ;1;1;2;1;2;1;2;2;1;1;2; ;2;1;2;2;1;2;5; ;2;1;8;62;01;1;0119; ; ;480000;11;68;746,279816459072
3866269;1;1;1;60;2;1;1; ; ;1;1;2;2;2;1; ;1; ;644350;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;48; ;.;40;2; ;3;9; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;3;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;2;1;1;95;45;1;4530; ; ;644350;11;68;4498,71685806606
3866269;1;2;1;60;2;1;1; ; ;1;1;2;2;2;9; ;1; ;650000;2; ; ;2; ;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;54; ;.;45;2; ;3;9; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;48;6; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;1;95;45;1;4521; ; ;650000;11;68;4498,71685806606
3866270;1;1;1;60;2;2; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;500000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;40; ;.;32;2; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;6; ;1;10;6; ; ;0;2; ;2;2;1;68;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;4;61;01;1;0115; ; ;500000;11;68;1178,30693486848
3866270;1;2;1;60;2;2; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;300000;1;3600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;60; ;.;50;2; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;6; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;5; ;1;1;4;79;17;1;1741; ; ;300000;11;68;1178,30693486848
3866270;1;3;1;60;2;2; ; ; ; ; ; ; ; ;90; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;68;40; ;.;32;2; ;2;1; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;2;6;75;17;1;1741; ; ; ;11;68;1178,30693486848
3866270;1;5;1;60;2;2; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;120000;1;1320000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;6;2; ;6; ; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;480;6; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;3; ;1;1;4;61;01;1;0121; ; ;120000;11;68;1178,30693486848
3866277;1;1;1;60;2;2; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;800000;1;9600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;54; ;.;45;2; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;36;8; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;5;41;26;1;2693; ; ;800000;11;68;2706,00168167316
3866277;1;2;1;60;2;2; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ;100000;1;1200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;12;2; ;12; ; ;1;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;216;6; ;1;8;6; ; ;0;2; ;2;2;8;68;2; ; ; ;1;1;1;1;2;1;2;2;1;2;2; ;2;2;2;2;1;2;2; ;2;1;4;41;55;1;5530; ; ;100000;11;68;2706,00168167316
3866277;1;3;1;60;2;1;1; ; ;1;1;2;2;2;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;600000;1;6600000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;3; ;68;35;1; ;28;1; ;1;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;6; ;1;21;4; ;100000;0;2; ;2;1;1;68;1;16;1;1;1;1;1;1;2;2;2;1;1;2;2; ;1;1;2;2;2;2;5; ;1;1;4;89;26;1;2693; ; ;700000;11;68;2706,00168167316
3866278;1;1;1;60;2;2; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;644350;1;77320000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;63; ;.;54;2; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;120;6; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;1;2;2; ;1;1;2;2;2;2;3; ;1;1;5;41;26;1;2693; ; ;644350;11;68;3141,80384835188
3866278;1;2;1;60;2;2; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;68;6;2; ;6; ; ;2;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;90;6; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;2;1;2;2;2;1;1;1;2; ;2;1;2;2;1;2;9; ;1;1;6;89;26;1;2692; ; ; ;11;68;3141,80384835188
3866278;1;3;1;60;2;2; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;600000;1;7200000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;54; ;.;45;2; ;2;8; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1;3;4; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;1;1;1;1;1;2;2;2;2;1;2; ;2;2;2;2;2;2;5; ;1;1;5;41;26;1;2693; ; ;600000;11;68;3141,80384835188
3866279;1;1;1;60;2;2; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2;500000;1;6000000;3; ;12; ; ; ; ; ; ; ; ; ; ; ;2; ;68;48; ;.;48; ; ;3;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;24;1; ;2; ; ; ; ;0;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;5; ;1;1;5;21;26;1;2693; ; ;500000;11;68;2706,00168167316
3866279;1;2;1;60;2;1;1; ; ;1;1;2;2;2;1; ;1; ;400000;2; ; ;1;60000;2; ;2; ;2; ; ; ; ; ; ; ;2;2; ;2;2;2; ; ;2; ; ; ; ;2;2;2;2; ;.; ; ; ; ; ;.;12; ; ;2;2; ; ; ;2; ; ; ; ; ;68;20;2; ;20; ; ;4;8; ;2; ; ; ;1; ; ; ; ; ; ; ;1; ;2;1;216;6; ;1;5;6; ; ;0;2; ;2;2;8;68;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;8;62;01;1;0111; ; ;460000;11;68;2706,00168167316
3866279;1;4;1;60;2;2; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ; ; ; ; ; ;68;10;2; ;10; ; ;3;8; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;2;2; ; ; ;2; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;3; ;1;1;6;89;26;1;2693; ; ; ;11;68;2706,00168167316
