Directorio;Secuencia_p;Orden;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Clase;Dpto;Area;Fex_c_2011
345181;2;5;80;1;3;3; ;2; ; ; ; ; ;1;05;05;1052,26752825918
345182;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;983,490410302486
345182;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;983,490410302486
345183;2;1;80;1;4;3; ;2; ; ; ; ; ;1;05;05;966,45053335103
345185;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1020,95484138938
345185;2;4;80;1;1;3; ;2; ; ; ; ; ;1;05;05;1020,95484138938
345185;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1020,95484138938
345188;2;1;80;1;4;0; ;3; ; ; ; ; ;1;05;05;753,642618249301
345188;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;753,642618249301
345188;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;753,642618249301
345190;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;799,066626190376
345191;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;711,468378282419
345192;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;874,783043653897
345193;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;846,950140975848
345194;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;832,057575375444
345194;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;832,057575375444
345195;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;945,571997289914
345195;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;945,571997289914
345195;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;945,571997289914
345197;2;1;80;1;4;8;VIOLENCIA  EN  LA  ZONA  RURAL;2; ; ; ; ; ;1;05;05;966,45053335103
345198;2;2;80;1;2;2; ;2; ; ; ; ; ;1;05;05;998,852024938683
345199;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;964,572293434089
345202;2;1;80;1;3;4; ;3; ; ; ; ; ;1;05;05;835,440372650066
345204;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;616,147139967197
345206;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1127,50810544811
345207;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;835,440372650066
345209;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;874,783043653897
345210;2;1;80;1;2;6; ;3; ; ; ; ; ;1;05;05;966,45053335103
345211;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;835,440372650066
345212;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;991,557293718887
345214;2;1;80;1;1;7; ;3; ; ; ; ; ;1;05;05;874,783043653897
345214;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;874,783043653897
345215;2;2;80;1;3;8;NO RECIBIA BUENOS INGRESOS;2; ; ; ; ; ;1;05;05;983,991637332269
345215;2;7;80;1;4;4; ;3; ; ; ; ; ;1;05;05;983,991637332269
345216;2;1;80;1;4;2; ;3; ; ; ; ; ;1;05;05;665,493401498522
345216;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;665,493401498522
345217;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;2714,42084461254
345218;2;1;80;1;3;4; ;3; ; ; ; ; ;1;05;05;1065,41950469841
345219;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1260,75951114656
345219;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1260,75951114656
345220;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1180,44718624027
345220;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1180,44718624027
345224;2;3;80;1;4;4; ;3; ; ; ; ; ;1;05;05;729,327988517607
345225;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;2710,99878688558
345226;2;3;80;1;4;6; ;2; ; ; ; ; ;1;05;05;753,642618249301
345226;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;753,642618249301
345229;2;2;80;1;3;4; ;3; ; ; ; ; ;1;05;05;874,783043653897
345232;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;1483,49273270757
345234;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;799,066626190376
345235;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;717,818220191825
345235;2;2;80;1;4;5; ;2; ; ; ; ; ;1;05;05;717,818220191825
345237;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;1003,91496443792
345237;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;1003,91496443792
345242;2;1;80;1;1;4; ;3; ; ; ; ; ;1;05;05;998,852024938683
345244;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;874,783043653897
345244;2;2;80;1;3;4; ;3; ; ; ; ; ;1;05;05;874,783043653897
345245;2;1;80;1;4;4; ;2; ; ; ; ; ;1;05;05;874,783043653897
345245;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;874,783043653897
345246;2;1;80;1;4;2; ;2; ; ; ; ; ;1;05;05;888,855875970568
345248;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;945,571997289914
345248;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;945,571997289914
345250;2;1;80;1;4;3; ;2; ; ; ; ; ;1;05;05;897,219433468649
345250;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;897,219433468649
345254;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;745,27906075122
345255;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;733,769292425438
345256;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;885,337603024213
345257;2;1;80;1;4;2; ;2; ; ; ; ; ;1;05;05;835,440372650066
345258;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;916,316716529963
345258;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;916,316716529963
345258;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;916,316716529963
345259;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;938,617630672982
345260;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;885,337603024213
345260;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;885,337603024213
345260;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;885,337603024213
345261;2;2;80;1;2;4; ;3; ; ; ; ; ;1;05;05;799,066626190376
345261;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;799,066626190376
345263;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;874,783043653897
345266;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;756,20568224019
345267;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;697,395545965748
345267;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;697,395545965748
345270;2;2;80;1;1;7; ;2; ; ; ; ; ;1;05;05;862,901213209461
345270;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;862,901213209461
345271;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;639,538738737415
345271;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;639,538738737415
345273;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;1187,74249971381
345275;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;835,440372650066
345277;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;622,632457548336
345277;2;2;80;1;4;5; ;2; ; ; ; ; ;1;05;05;622,632457548336
345278;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;983,490410302486
345279;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;463,5539311736
345279;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;463,5539311736
345279;2;3;80;1;4;4; ;3; ; ; ; ; ;1;05;05;463,5539311736
345279;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;463,5539311736
345281;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;783,115553956763
345281;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;783,115553956763
345281;2;3;80;1;4;4; ;3; ; ; ; ; ;1;05;05;783,115553956763
345282;2;1;80;1;4;2; ;2; ; ; ; ; ;1;05;05;1093,70421421811
345283;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;835,440372650066
345284;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;783,115553956763
345284;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;783,115553956763
345284;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;783,115553956763
345285;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;869,3865307906
345285;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;869,3865307906
345286;2;3;80;1;2;1; ;2; ; ; ; ; ;1;05;05;816,106503141831
345286;2;4;80;1;2;7; ;2; ; ; ; ; ;1;05;05;816,106503141831
345286;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;816,106503141831
345286;2;6;80;1;4;2; ;3; ; ; ; ; ;1;05;05;816,106503141831
345287;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1014,94889248911
345287;2;3;80;1;4;2; ;1;2;2; ;2; ;1;05;05;1014,94889248911
345288;2;1;80;1;4;2; ;3; ; ; ; ; ;1;05;05;869,3865307906
345288;2;3;80;1;2;3; ;1;2;2; ;2; ;1;05;05;869,3865307906
345288;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;869,3865307906
345289;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;874,783043653897
345290;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;865,868257844245
345290;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;865,868257844245
345291;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;816,106503141831
345291;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;816,106503141831
345291;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;816,106503141831
345292;2;4;80;1;1;7; ;2; ; ; ; ; ;1;05;05;1013,99368353364
345293;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;964,572293434089
345294;2;1;80;1;1;6; ;2; ; ; ; ; ;1;05;05;972,563788813516
345294;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;972,563788813516
345294;2;5;80;1;1;6; ;2; ; ; ; ; ;1;05;05;972,563788813516
345297;2;4;80;1;2;1; ;2; ; ; ; ; ;1;05;05;1132,09167626648
345300;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;616,147139967197
345301;2;1;80;1;9;2; ;2; ; ; ; ; ;1;05;05;835,440372650066
345302;2;2;80;1;1;6; ;2; ; ; ; ; ;1;05;05;805,513455016921
345302;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;805,513455016921
345303;2;3;80;1;1;7; ;2; ; ; ; ; ;1;05;05;799,066626190376
345305;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;826,413487977832
345305;2;2;80;1;3;4; ;3; ; ; ; ; ;1;05;05;826,413487977832
345306;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;1059,08641920438
345307;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;992,033133993484
345308;2;2;80;1;4;3; ;2; ; ; ; ; ;1;05;05;874,783043653897
345309;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;731,206228434549
345310;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;778,052614457526
345310;2;2;80;1;1;7; ;2; ; ; ; ; ;1;05;05;778,052614457526
345313;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1074,22807779934
345316;2;1;80;1;3;2; ;2; ; ; ; ; ;1;05;05;1027,76694109577
345316;2;7;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1027,76694109577
345317;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;831,922099703711
345318;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1021,28841475343
345319;2;1;80;1;4;8;no dejaron los hijos que sigguiera trabajando;2; ; ; ; ; ;1;05;05;608,574692341775
345319;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;608,574692341775
345319;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;608,574692341775
345320;2;1;80;1;4;7; ;2; ; ; ; ; ;1;05;05;912,165295465008
345320;2;4;80;1;3;7; ;2; ; ; ; ; ;1;05;05;912,165295465008
345320;2;8;80;2; ; ; ; ; ; ; ; ; ;1;05;05;912,165295465008
345320;2;9;80;2; ; ; ; ; ; ; ; ; ;1;05;05;912,165295465008
345321;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;682,866851814037
345321;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;682,866851814037
345322;2;3;80;1;1;5; ;2; ; ; ; ; ;1;05;05;1005,92680011724
345322;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1005,92680011724
345322;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1005,92680011724
345324;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;900,639537710848
345325;2;1;80;1;4;2; ;2; ; ; ; ; ;1;05;05;1017,5999560161
345325;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1017,5999560161
345327;2;1;80;1;2;3; ;2; ; ; ; ; ;1;05;05;658,456855605812
345327;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;658,456855605812
345328;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;854,358489518463
345329;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1059,08641920438
345330;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;961,054020487734
345331;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;799,066626190376
345331;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;799,066626190376
345332;2;1;80;1;3;4; ;3; ; ; ; ; ;1;05;05;805,551943771515
345332;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;805,551943771515
345332;2;4;80;1;4;3; ;2; ; ; ; ; ;1;05;05;805,551943771515
345333;2;2;80;1;2;4; ;3; ; ; ; ; ;1;05;05;987,957100965503
345336;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;1040,7577599334
345337;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1021,28841475343
345340;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;848,828380892789
345341;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;642,101802728304
345341;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;642,101802728304
345342;2;1;80;1;4;5; ;2; ; ; ; ; ;1;05;05;835,440372650066
345343;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;980,523365667702
345344;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1185,98654826785
345345;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;983,01457002789
345345;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;983,01457002789
345346;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;778,521663493319
345346;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;778,521663493319
345347;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;874,783043653897
345347;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;874,783043653897
345348;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;862,901213209461
345348;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;862,901213209461
345349;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;874,783043653897
345349;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;874,783043653897
345351;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;835,440372650066
345352;2;1;80;1;1;0; ;2; ; ; ; ; ;1;05;05;831,922099703711
345353;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;717,818220191825
345353;2;2;80;1;2;2; ;2; ; ; ; ; ;1;05;05;717,818220191825
345354;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1531,0007353506
345354;2;9;80;1;4;5; ;2; ; ; ; ; ;1;05;05;1531,0007353506
345358;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;809,621185560692
345359;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;961,054020487734
345360;2;1;80;1;4;3; ;2; ; ; ; ; ;1;05;05;833,01278433091
345360;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;833,01278433091
345365;2;2;80;1;4;4; ;3; ; ; ; ; ;1;05;05;757,160891195656
345366;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;743,772882952932
345366;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;743,772882952932
345367;2;2;80;1;4;2; ;2; ; ; ; ; ;1;05;05;773,111963429269
345367;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;773,111963429269
345369;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;733,769292425438
345370;2;1;80;1;3;8;POR LA EDAD;2; ; ; ; ; ;1;05;05;1148,52211718096
345370;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1148,52211718096
345370;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1148,52211718096
345371;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;741,678867997836
345371;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;741,678867997836
345372;2;1;80;1;2;2; ;2; ; ; ; ; ;1;05;05;1003,06706204467
345372;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1003,06706204467
345372;2;5;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1003,06706204467
345372;2;6;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1003,06706204467
345373;2;1;80;1;3;3; ;2; ; ; ; ; ;1;05;05;957,561134296565
345373;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;957,561134296565
345374;2;1;80;1;4;4; ;3; ; ; ; ; ;1;05;05;848,828380892789
345376;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;847,419190011641
345376;2;4;80;2; ; ; ; ; ; ; ; ; ;1;05;05;847,419190011641
345377;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;923,135607475162
345379;2;1;80;1;3;3; ;2; ; ; ; ; ;1;05;05;848,828380892789
345380;2;2;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1040,7577599334
345382;2;1;80;2; ; ; ; ; ; ; ; ; ;1;05;05;782,160345001297
345382;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;782,160345001297
345383;2;1;80;1;1;5; ;2; ; ; ; ; ;1;05;05;1218,36618150659
345383;2;3;80;2; ; ; ; ; ; ; ; ; ;1;05;05;1218,36618150659
345384;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;515,69813666931
345384;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;515,69813666931
345386;2;3;80;1;3;2; ;2; ; ; ; ; ;1;08;08;577,665081703946
345391;2;2;80;1;4;2; ;2; ; ; ; ; ;1;08;08;587,755007539398
345391;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;587,755007539398
345393;2;2;80;1;4;2; ;2; ; ; ; ; ;1;08;08;560,565274921308
345394;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;381,154635372905
345394;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;381,154635372905
345396;2;1;80;1;2;1; ;1;1;2; ;2; ;1;08;08;498,973864603196
345397;2;1;80;1;1;2; ;2; ; ; ; ; ;1;08;08;548,343910863675
345397;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;548,343910863675
345398;2;1;80;2; ; ; ; ; ; ; ; ; ;1;08;08;633,326864811365
345400;2;1;80;1;4;4; ;3; ; ; ; ; ;1;08;08;565,271380899393
345400;4;1;80;1;2;0; ;2; ; ; ; ; ;1;08;08;565,271380899393
345404;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;483,156724048326
345405;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;547,931051361166
345405;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;547,931051361166
345407;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;526,967592794631
345407;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;526,967592794631
345412;2;2;80;1;2;2; ;2; ; ; ; ; ;1;08;08;580,170711179143
345413;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;563,915378665967
345413;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;563,915378665967
345413;2;7;80;2; ; ; ; ; ; ; ; ; ;1;08;08;563,915378665967
345414;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;639,770509053614
345414;3;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;639,770509053614
345414;4;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;639,770509053614
345415;2;1;80;1;4;4; ;2; ; ; ; ; ;1;08;08;419,127209205172
345415;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;419,127209205172
345416;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;485,577168174328
345416;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;485,577168174328
345417;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;523,65183695918
345419;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;517,478490311262
345419;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;517,478490311262
345420;2;2;80;1;4;2; ;2; ; ; ; ; ;1;08;08;506,441149348454
345420;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;506,441149348454
345420;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;506,441149348454
345420;2;5;80;2; ; ; ; ; ; ; ; ; ;1;08;08;506,441149348454
345420;2;6;80;2; ; ; ; ; ; ; ; ; ;1;08;08;506,441149348454
345422;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;531,176169182028
345423;2;1;80;1;4;3; ;2; ; ; ; ; ;1;08;08;409,111789835003
345424;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;529,056575931817
345424;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;529,056575931817
345424;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;529,056575931817
345425;2;2;80;1;4;2; ;2; ; ; ; ; ;1;08;08;526,365759476942
345425;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;526,365759476942
345425;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;526,365759476942
345425;2;6;80;2; ; ; ; ; ; ; ; ; ;1;08;08;526,365759476942
345426;2;2;80;1;4;2; ;2; ; ; ; ; ;1;08;08;485,577168174328
345426;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;485,577168174328
345427;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;578,052019856149
345428;2;2;80;1;2;3; ;2; ; ; ; ; ;1;08;08;527,005849960992
345429;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;442,484698569041
345430;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;509,524921587499
345431;2;2;80;1;1;0; ;2; ; ; ; ; ;1;08;08;545,849715277317
345432;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;525,303804976008
345433;2;2;80;2; ; ; ; ; ; ; ; ; ;1;08;08;496,166482324991
345433;2;3;80;2; ; ; ; ; ; ; ; ; ;1;08;08;496,166482324991
345434;2;1;80;1;4;2; ;3; ; ; ; ; ;1;08;08;413,558367450773
345436;2;4;80;2; ; ; ; ; ; ; ; ; ;1;08;08;578,272315216866
345437;2;4;80;1;4;4; ;2; ; ; ; ; ;1;08;08;538,988579601405
