Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
349898;2;2;13;70;104;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;13;308,160413572159
349906;2;1;13;70;52;48;1; ;1;1;2;78;2; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ;1; ; ; ;2; ;2; ;1;03;03;7522;75;13;272,647763774749
349909;2;3;13;70;52;48;1; ;2;2;2;104;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;07;07;8511;85;13;180,193925788866
349909;2;4;13;70;12;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;11; ; ; ;13;180,193925788866
349923;2;3;13;70;16;48;3; ;1;1;2;12;3; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;240000;1;54;54;9500;95;13;254,385062167312
350011;2;1;17;70;998;48;1; ;1;1;2;998;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;42;5211;52;17;155,309583558322
350024;2;1;17;70;36;48;1; ;2;2;2;36;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1350000;1;32;32;9241;92;17;144,598513277426
350028;2;1;17;70;4;48;4; ;1;1;2;104;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;7493;74;17;182,59745991504
350029;2;2;17;70;20;48;1; ;1;1;2;20;1; ;3;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;45;37;5521;55;17;170,453951999411
350042;2;2;17;70;2;50;1; ;2;2;2;6;4; ;9;2;2; ;2; ;2;11;ES UN TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;32;19;8050;80;17;156,647907388834
350044;2;4;17;70;28;30;1; ;1;1;2;156;4; ;2;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5522;55;17;211,122466523813
350063;2;2;17;70;24;48;2; ;1;1;2;36;2; ;6;2;9; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;19;8532;85;17;121,254460941006
350078;2;2;17;70;1;24;1; ;1;1;2;4;1; ;2;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;24000;1;24000;1;97;99;5020;50;17;170,453951999411
350089;2;1;17;70;4;48;1; ;1;2;2;4;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;360000;1;2160000;1;95;95;4521;45;17;194,882876430832
350089;2;3;17;70;12;48;1; ;1;1;2;48;4; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;37;5521;55;17;194,882876430832
350091;2;1;17;70;24;48;1; ;1;1;2;24;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;95;95;4521;45;17;150,169499333908
350091;2;2;17;70;4;48;4; ;1;1;2;4;4; ;1;2;2; ;1; ;2;11;NO TIENE CON QUE PAGAR; ; ; ; ; ; ;1; ; ; ;2; ;1;120000;1;55;55;7493;74;17;150,169499333908
350375;2;4;23;70;32;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;33; ; ; ;23;133,339231149738
350381;2;2;23;70;13;48;1; ;1;1;2;52;1; ;3;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;23;138,032373386571
350388;2;6;23;70;13;40;1; ;1;1;2;13;3; ;2;2;8; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;45;55;9500;95;23;186,864290537606
350389;2;2;23;70;25;40;3; ;1;1;2;29;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;660000;1;54;54;9500;95;23;144,056405933745
350389;2;5;23;70;28;48;8; ;1;1;2;52;8; ;3;2;1; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;62;0121;01;23;144,056405933745
350397;2;10;23;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;180,427975761313
350397;2;11;23;70;3;48;1; ;1;1;2;104;1; ;2;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;59;9241;92;23;180,427975761313
350398;2;5;23;70;52;48;1; ;2;2;2;52;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ;1; ;ESTUDIANDO;2; ;2; ;1;37;45;5211;52;23;182,95064516274
350408;2;4;23;70;52;60;1; ;1;1;2;4;1; ;3;2;8; ;4; ;2;11;TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;120000;1;1520000;1;45;97;4521;45;23;172,269377465831
350408;2;7;23;70;2;42;3; ;1;2;2;78;1; ;2;2;7; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5521;55;23;172,269377465831
350411;2;1;23;70;52;48;1; ;2;2;2;52;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;33;6512;65;23;129,757822254715
350411;2;3;23;70;18;40;2; ;2;2;2;18;1; ;7;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;13;13;8043;80;23;129,757822254715
350412;3;2;23;70;12;48;1; ;2;2;2;52;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;21;5020;50;23;105,484711768832
350418;2;4;23;70;8;48;1; ;2;2;2;8;1; ;3;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;5241;52;23;183,432874118643
350418;2;6;23;70;8;48;1; ;1;1;2;8;1; ;6;2;4; ;7; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;37;33;6599;65;23;183,432874118643
350421;2;2;23;70;35;72;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;179,282912374059
350425;2;5;23;70;3;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;23;126,695831708411
350427;2;7;23;70;26;40;1; ;1;1;2;26;2; ;9;1; ;.;1; ;1; ;.; ; ; ;1; ; ; ; ; ; ;2; ;2; ;1;32;32;7512;75;23;68,5339577373822
350430;2;3;23;70;26;40;1; ;2;2;2;52;1; ;9;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;32;32;7492;74;23;140,388673145065
350434;2;5;23;70;24;48;1; ;2;2;2;60;1; ;6;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;39;6412;64;23;149,80708184291
350437;2;3;23;70;4;20;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;23;152,039868314932
350438;2;2;23;70;13;50;1; ;1;1;2;36;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;79;79;1810;18;23;129,15208001234
350439;2;1;23;70;5;48;1; ;1;1;2;6;1; ;5;2;4; ;7; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;5000000;1;95;81;3611;36;23;137,471190108928
350443;2;2;23;70;40;50;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;23;156,53037790899
350445;2;1;23;70;8;46;1; ;1;1;2;8;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;45;5211;52;23;128,099414106149
350445;3;1;23;70;2;40;1; ;2;2;2;24;3; ;2;2;4; ;7; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;21;54;9500;95;23;128,099414106149
350756;2;2;50;70;16;48;1; ;1;1;2;16;1; ;2;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;880000;1;45;45;5239;52;50;175,874700061117
350761;2;2;50;70;4;48;3; ;1;1;2;48;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;54;54;9500;95;50;166,77038830963
350762;2;3;50;70;24;48;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;50;187,112017414858
350769;2;3;50;70;12;40;1; ;1;1;2;12;1; ;2;2;3; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2100000;1;45;40;5225;52;50;177,794025454761
350770;2;2;50;70;4;56;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;50;176,105450623769
350776;2;1;50;70;2;48;4; ;1;1;2;104;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;45;5233;52;50;191,828010635379
350796;2;2;50;70;52;54;1; ;1;1;2;4;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;45;54;9500;95;50;114,010596664393
350806;2;2;50;70;2;20;3; ;1;1;2;2;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;54;45;5262;52;50;180,305949982944
350807;2;2;50;70;4;40;2; ;2;2;2;52;1; ;9;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;39;9192;91;50;160,620375318589
350807;2;3;50;70;36;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;50;160,620375318589
350811;2;1;50;70;13;48;4; ;1;1;2;4;5; ;2;2;7; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;5000000;1;95;95;4521;45;50;188,553295200727
350819;2;1;50;70;1;48;5; ;1;1;2;3;5; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;4000000;1;95;95;4521;45;50;180,075199420293
350824;2;3;50;70;6;48;3; ;1;1;2;6;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;880000;1;54;54;9500;95;50;107,113099682722
350835;2;1;50;70;250;56;1; ;2;2;2;260;1; ;4;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5235;52;50;125,84600772982
350836;2;2;50;70;4;48;1; ;2;2;2;104;1; ;2;1; ;.;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;32;21;5125;51;50;197,142113090869
350840;2;1;50;70;4;60;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;1;900000;1;53;45;1551;15;50;191,312516774034
350864;2;3;52;70;52;60;1; ;1;1;2;52;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5262;52;52;152,756181132813
350865;2;1;52;70;8;60;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;98;81;3611;36;52;175,75694582104
350868;2;4;52;70;12;60;1; ;1;1;2;12;1; ;3;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;53;53;5521;55;52;161,123031170596
350868;2;7;52;70;4;48;1; ;1;1;2;4;9;TRABAJO PARA UN ASALARIADO;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;45000;1;400000;1;84;97;5127;51;52;161,123031170596
350870;2;1;52;70;20;24;1; ;2;2;2;20;2; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ;1; ;ESPERANDO LA PENSION;2; ;1;100000;1;12;30;7523;75;52;134,137231169782
350872;2;3;52;70;12;48;1; ;1;1;2;12;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;95;95;2694;26;52;178,19953335539
350876;2;3;52;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;52;156,423531899043
350880;2;4;52;70;54;20;1; ;1;1;2;54;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;9242;92;52;164,190643811724
350882;2;2;52;70;2;40;1; ;1;1;2;2;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;400000;1;1000000;1;45;45;5233;52;52;181,15119301878
350891;2;1;52;70;12;40;1; ;1;1;2;4;3; ;1;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;350000;1;2000000;1;53;55;9500;95;52;173,759656400577
350893;2;2;52;70;24;24;3; ;1;1;2;30;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;77;1551;15;52;176,458250606849
350900;2;2;52;70;20;40;1; ;1;1;2;20;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;55;55;9213;92;52;150,074231410317
350906;2;3;52;70;52;48;1; ;1;1;2;104;1; ;9;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;97;1594;15;52;168,802877859315
350910;2;7;52;70;26;48;1; ;2;2;2;26;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;57;9302;93;52;111,557975855366
350910;2;10;52;70;25;48;1; ;1;1;2;25;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;45;45;5233;52;52;111,557975855366
350911;2;4;52;70;4;30;1; ;1;1;2;52;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;52;193,707194764706
350927;3;2;52;70;8;48;1; ;1;1;2;56;1; ;5;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5234;52;52;231,401593837152
350931;2;2;52;70;4;48;1; ;1;1;2;4;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;250000;1;58;58;7020;70;52;139,108396028074
350937;2;4;52;70;12;50;1; ;1;1;2;12;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;45;45;5233;52;52;117,389229657471
350940;2;5;52;70;104;48;1; ;1;1;2;104;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;5030;50;52;73,381884387804
350945;2;1;54;70;48;48;4; ;2;2;2;144;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;41;44;6512;65;54;446,461024651549
350945;2;2;54;70;25;25;4; ;2;2;2;480;1; ;9;2;2; ;2; ;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2; ;1;41;32;4521;45;54;446,461024651549
350961;2;1;54;70;13;50;1; ;1;1;2;13;1; ;2;2;8; ;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;95;95;4522;45;54;548,382564995052
350965;2;3;54;70;8;40;4; ;1;1;2;8;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;800000;1;45;45;5219;52;54;325,836676138057
351288;2;2;05;70;16;48;1; ;2;2;2;26;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2800000;1;70;95;4530;45;05;1423,02805733084
351298;2;2;05;70;26;48;1; ;2;2;2;28;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;55;54;9500;95;05;961,054020487734
351300;2;2;05;70;48;48;1; ;1;1;2;28;1; ;5;1; ;.;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;05;1187,74249971381
351301;2;3;05;70;150;48;1; ;1;1;2;52;1; ;6;2;1; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;550000;1;79;45;5233;52;05;891,822920605352
351303;2;1;05;70;8;60;4; ;1;1;2;4;4; ;2;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;95;4521;45;05;861,988652162111
351303;2;7;05;70;9;48;1; ;1;1;2;9;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5600000;1;34;55;7020;70;05;861,988652162111
351309;2;2;05;70;2;16;1; ;1;2;2;124;3; ;1;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;05;977,484461402216
351325;2;3;05;70;16;48;1; ;1;1;2;25;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;58;62;0118;01;05;909,198250830224
351325;2;4;05;70;10;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;909,198250830224
351328;2;1;05;70;20;48;4; ;1;1;2;24;1; ;4;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;95;95;4521;45;05;954,309570152472
351335;2;1;05;70;20;24;1; ;1;1;2;24;1; ;7;2;4; ;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;100000;1;600000;1;57;79;1810;18;05;733,769292425438
351335;2;2;05;70;24;48;1; ;1;1;2;52;1; ;9;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;45;59;5131;51;05;733,769292425438
351336;2;2;05;70;8;48;1; ;1;1;2;8;1; ;2;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;92;83;2899;28;05;1013,99368353364
351336;2;3;05;70;4;32;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;1013,99368353364
351337;2;3;05;70;2;48;1; ;2;2;2;2;1; ;3;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;400000;1;4770700;1;32;44;6421;64;05;891,704690862649
351344;2;2;05;70;52;48;1; ;1;1;2;52;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;457700;1;39;45;1581;15;05;938,617630672982
351345;2;1;05;70;21;48;1; ;2;2;2;21;1; ;9;1; ;.;9;EPS COTIZANTE POR AHORA;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4610000;1;93;95;4552;45;05;1109,83447342962
351353;2;1;05;70;16;48;4; ;1;1;2;16;1; ;9;1; ;.;3; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;1;9600000;1;02;02;4530;45;05;1247,4727419997
351358;2;6;05;70;1;48;1; ;2;2;2;8;1; ;9;1; ;.;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;260000;1;32;34;9199;91;05;942,199519660369
351360;2;3;05;70;6;50;1; ;1;1;2;6;1; ;3;2;12;ESTABA AFILIADO A UNA ARP;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;39;97;7430;74;05;822,504299724408
351373;2;6;05;70;6;24;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;05;1134,46247206504
351376;2;4;05;70;2;36;1; ;2;2;2;2;1; ;9;1; ;.;9;CON LA EPS.;1; ;.; ; ; ; ; ; ; ; ;1; ;1;500000;1;5000000;1;19;44;6596;65;05;941,575936213835
351384;2;2;05;70;21;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;05;987,008683248841
351388;2;4;05;70;26;48;1; ;2;2;2;243;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;34;6412;64;05;948,388163159828
351391;2;3;05;70;4;48;4; ;1;1;2;288;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;93;93;4552;45;05;1018,39184737579
351403;2;3;05;70;40;48;1; ;2;2;2;40;4; ;1;2;7; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;480000;1;39;93;4552;45;05;1171,23747156079
351406;2;2;05;70;2;48;1; ;1;1;2;2;1; ;7;1; ;.;9;POR EL MOMENTO TIENE DERECHO A LA EPS;1; ;.; ; ; ; ; ; ; ; ;1; ;1;433700;1;5800000;1;37;58;8050;80;05;1110,38191500987
351413;2;1;05;70;24;48;1; ;1;1;2;24;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4600000;1;33;33;1521;15;05;944,402693156152
351417;2;6;05;70;6;48;1; ;1;1;2;6;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;4500000;1;95;85;2919;29;05;1120,05606638431
351417;2;8;05;70;2;48;1; ;1;1;2;2;8; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;1;98;1;95;62;0122;01;05;1120,05606638431
351430;2;3;05;70;100;20;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;86; ; ; ;05;885,337603024213
351431;2;1;05;70;24;72;1; ;2;2;2;24;1; ;2;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;38000000;1;98;98;5244;52;05;1229,46385363929
351431;2;2;05;70;52;60;2; ;2;2;2;99;1; ;8;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;20;79;1810;18;05;1229,46385363929
351435;2;5;05;70;16;48;1; ;2;2;2;16;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3480000;1;45;45;5051;50;05;636,02046579106
351441;2;2;05;70;48;48;1; ;2;2;2;14;1; ;2;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;05;1332,3615127319
351441;3;2;05;70;7;48;1; ;2;2;2;36;1; ;3;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;41;45;5233;52;05;1332,3615127319
351474;2;4;08;70;50;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;08;567,0205649592
351478;2;6;08;70;8;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;77; ; ; ;08;474,096858065873
351478;3;2;08;70;52;42;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;08;474,096858065873
351479;2;2;08;70;7;48;1; ;2;2;2;7;1; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ;1; ; ; ;2; ;1;1000000;1;44;44;9111;91;08;530,789231029825
351480;2;1;08;70;208;48;1; ;2;2;2;208;1; ;6;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;33;6041;60;08;498,973864603196
351481;2;1;08;70;24;48;1; ;2;2;2;20;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;45;45;5237;52;08;523,523451334056
351483;2;2;08;70;52;48;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;08;514,383029836529
351491;2;4;08;70;18;48;1; ;1;1;2;18;4; ;2;2;7; ;4; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;15;15;7430;74;08;548,864620236976
351494;2;3;08;70;12;48;1; ;2;2;2;12;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1302000;1;32;32;3611;36;08;549,332113904253
351511;2;1;08;70;52;56;1; ;1;1;2;52;1; ;9;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1080000;1;98;98;6021;60;08;527,005849960992
351511;2;2;08;70;52;48;1; ;1;1;2;52;1; ;3;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;5521;55;08;527,005849960992
351523;2;3;08;70;46;48;1; ;1;2;2;46;1; ;3;2;4; ;4; ;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;45;38;6421;64;08;519,180535296246
351523;2;4;08;70;41;48;1; ;1;1;2;42;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;45;45;1530;15;08;519,180535296246
351524;2;2;08;70;58;48;1; ;1;1;2;60;1; ;4;1; ;.;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;39;5241;52;08;438,107954181633
351528;2;1;08;70;42;48;1; ;1;1;2;42;1; ;6;2;4; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;32;39;6120;61;08;472,605667064023
351547;2;3;08;70;6;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;32; ; ; ;08;485,577168174328
351548;2;4;08;70;2;48;1; ;1;1;2;52;1; ;5;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;57;55;7020;70;08;543,927374931615
351555;2;3;08;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;08;539,676500195505
351559;2;2;08;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;08;516,115684934537
351560;2;6;08;70;12;48;1; ;2;2;2;104;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;85;87;4100;41;08;604,928590952567
