DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011;AREA
4296143;1;3;1;70;1;1;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;04;05;1103,6756555662;05
4296150;1;1;1;70;1;24;40;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4522;04;05;1262,34256318563;05
4296157;1;1;1;70;1;5;24;4; ;2;5;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2500000;19;19;01;1;1;0111;04;05;1199,80586890011;05
4296158;1;1;1;70;1;36;60;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;85;51;1;2;5136;04;05;1039,27586780459;05
4296158;1;2;1;70;1;25;48;1; ;2;54;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;70;1;2;7020;04;05;1039,27586780459;05
4296166;1;5;1;70;1;12;50;1; ;2;16;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;52;1;1;5243;04;05;1181,77774560299;05
4296169;1;1;1;70;1;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;80;80;52;1;1;5271;04;05;1509,70352130426;05
4296169;1;7;1;70;1;64;48;1; ;2;64;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;18;1;2;1810;04;05;1509,70352130426;05
4296170;1;1;1;70;1;1;48;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;737717;40;40;36;1;1;3614;04;05;841,006500010944;05
4296177;1;2;1;70;1;4;48;1; ;2;52;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;07;45;52;1;1;5231;04;05;1331,81902747334;05
4296180;1;2;1;70;1;24;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;45;51;1;2;5155;04;05;986,563797548581;05
4296180;1;3;1;70;1;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;56;55;1;1;5521;04;05;986,563797548581;05
4296189;1;2;1;70;1;3;72;1; ;2;3;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;07;07;85;1;1;8532;04;05;1033,42916851714;05
4296195;1;4;1;70;1;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;70;1;2;7010;04;05;1374,9292246561;05
4296223;1;3;1;70;1;4;24;1; ;2;8;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5211;04;05;892,810990302044;05
4296244;1;1;1;70;1;3;48;5; ;2;3;5; ;4;2;5; ; ; ; ; ; ; ; ; ; ;1;1;1400000;95;95;45;1;1;4521;04;05;968,586471146514;05
4296262;1;2;1;70;1;12;48;1; ;2;12;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;02;40;52;1;1;5239;04;05;2018,09142878115;05
4296274;1;2;1;70;1;12;24;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;53;55;1;1;5521;04;05;958,711050221948;05
4296276;1;1;1;70;1;4;48;4; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4552;04;05;1104,26834775959;05
4296276;1;2;1;70;1;4;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;1;5261;04;05;1104,26834775959;05
4296302;1;2;1;70;1;16;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;2;5233;04;08;575,92377305493;08
4296318;1;4;1;70;1;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;45;45;52;1;1;5231;04;08;635,098780528334;08
4296334;1;3;1;70;1;20;48;1; ;2;104;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;2;7522;04;08;638,689972907529;08
4296335;1;2;1;70;1;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;04;08;762,535748708906;08
4296339;1;3;1;70;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;51;1;2;5170;04;08;607,211397328111;08
4296344;1;3;1;70;1;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;51;1;2;5132;04;08;447,857163858161;08
4296353;2;1;2;70;1;24;48;3; ;2;68;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;2;5521;04;08;709,556679538561;08
4296353;2;3;2;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;04;08;709,556679538561;08
4296364;1;3;1;70;1;24;48;1; ;2;48;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;55;1;2;5522;04;08;528,564483324227;08
4296365;1;1;1;70;1;10;48;1; ;2;10;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;79;18;1;1;1810;04;08;584,311340405404;08
4296373;1;3;1;70;1;12;48;1; ;2;24;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;70;1;1;7020;04;08;525,403274990205;08
4296381;1;2;1;70;1;50;48;1; ;2;104;1; ;7;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;54;54;85;1;2;8512;04;08;662,165571406124;08
4296388;1;2;1;70;1;17;48;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;04;08;562,947219031396;08
4296394;1;1;1;70;1;4;56;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;700000;98;98;60;1;1;6041;04;08;558,746206578014;08
4296394;1;2;1;70;1;3;48;1; ;2;104;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;1;5221;04;08;558,746206578014;08
4296395;1;6;1;70;1;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;04;08;587,585757735267;08
4296400;1;1;1;70;1;8;48;1; ;2;8;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;54;95;1;1;9500;04;08;680,278438671347;08
4296402;1;2;1;70;1;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;51;1;2;5125;04;08;546,277378910047;08
4296408;1;1;1;70;1;12;48;3; ;2;36;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;1;5529;04;08;616,071315599317;08
4296433;1;2;1;70;1;14;48;1; ;2;16;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;97;45;52;1;2;5211;04;08;615,168980633413;08
4296434;1;3;1;70;1;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ;1; ; ; ; ; ; ;1;800000;03;97;15;1;1;1594;04;08;523,702011452914;08
4296435;1;5;1;70;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;08;586,690981013483;08
4296436;1;2;1;70;1;16;48;1; ;2;16;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;30;30;63;1;2;6332;04;08;634,469139512137;08
4296450;1;2;1;70;1;4;48;1; ;2;48;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8519;04;08;707,039569777026;08
4296450;1;5;1;70;1;3;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;04;08;707,039569777026;08
4296452;1;6;1;70;1;8;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;95;45;1;1;4522;04;08;616,75078960664;08
4296455;1;1;1;70;1;16;24;3; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;04;08;612,796898269453;08
4296456;1;9;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;04;08;521,07410230797;08
4296459;1;2;1;70;1;8;60;1; ;2;16;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;1;7522;04;08;645,382522288933;08
4296470;1;2;1;70;1;12;40;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;1;7493;04;08;612,683689273612;08
4296476;1;8;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;04;08;579,593895931666;08
4296481;1;2;1;70;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;97;52;1;2;5211;04;08;662,052362410282;08
4296482;1;2;1;70;1;32;40;1; ;2;33;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;81;81;36;1;2;3611;04;08;480,238074403483;08
4296491;1;2;1;70;1;12;48;4; ;2;98;5; ;2;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;57;57;93;1;1;9302;04;08;659,535252648748;08
4296492;1;4;1;70;1;2;40;4; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;79;79;17;1;1;1741;04;08;609,52248093959;08
4296497;1;3;1;70;1;12;48;4; ;2;13;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;41;95;45;1;1;4521;04;08;423,702091352243;08
4296535;1;3;1;70;1;12;48;1; ;2;14;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;38;54;55;1;1;5521;04;11;2697,98437889013;11
4296537;1;5;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;04;11;1814,043596352;11
4296539;1;2;1;70;1;12;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;04;11;3783,75012217192;11
4296540;1;3;1;70;1;2;36;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;45;95;45;1;1;4521;04;11;2572,41450756373;11
4296543;3;1;3;70;1;6;48;1; ;2;8;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;85;1;1;8532;04;11;3624,7815334842;11
4296555;1;3;1;70;1;8;24;1; ;2;13;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;04;11;2124,39364783885;11
4296560;1;1;1;70;1;24;48;4; ;2;24;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4552;04;11;3331,87666039521;11
4296562;1;2;1;70;1;20;48;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;53;55;1;2;5521;04;11;2968,78698130403;11
4296565;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;74;24;1;2;2424;04;11;3061,08573615137;11
4296582;1;2;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;04;11;2271,21718618734;11
4296582;1;3;1;70;1;32;48;1; ;2;152;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;92;1;2;9249;04;11;2271,21718618734;11
4296585;1;1;1;70;1;12;48;1; ;2;12;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0140;04;11;2271,21718618734;11
4296586;1;3;1;70;1;24;48;1; ;2;24;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;16;16;31;1;2;3150;04;11;2437,78801069045;11
4296587;1;2;1;70;1;8;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;53;55;1;1;5529;04;11;3145,81207169916;11
4296587;1;3;1;70;1;4;56;1; ;2;4;8; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;39;62;01;1;1;0111;04;11;3145,81207169916;11
4296588;1;1;1;70;1;8;60;1; ;2;8;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;02;02;50;1;1;5020;04;11;2437,78801069045;11
4296590;1;2;1;70;1;4;30;1; ;2;52;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5233;04;11;2655,18777336652;11
4296591;1;1;1;70;1;20;48;1; ;2;20;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;2;1810;04;11;3772,56619248507;11
4296594;1;1;1;70;1;20;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6042;04;11;2719,0277517504;11
4296607;1;4;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;2; ;04;11;2790,93466770092;11
4296611;1;1;1;70;1;10;48;1; ;2;10;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;04;11;2914,26219780288;11
4296611;1;2;1;70;1;2;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;45;45;52;1;1;5233;04;11;2914,26219780288;11
4296618;1;3;1;70;1;20;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;53;55;1;2;5530;04;11;3260,480988256;11
4296620;1;3;1;70;1;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;04;11;3326,57653233657;11
4296630;1;1;1;70;1;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;590000;53;53;55;1;1;5521;04;11;2832,41770884756;11
4296638;1;1;1;70;1;52;48;4; ;2;104;4; ;1;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5529;04;11;3185,56436585803;11
4296640;1;3;1;70;1;24;48;1; ;2;156;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;33;72;1;2;7220;04;11;2604,35883519357;11
4296644;1;3;1;70;1;12;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5211;04;11;2803,7540872982;11
4296645;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;66;1;2;6601;04;11;2780,96248977883;11
4296649;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;38;33;52;1;1;5221;04;11;2147,18524535823;11
4296652;1;1;1;70;1;6;48;1; ;2;6;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;19;30;70;1;1;7010;04;11;2414,99641317108;11
4296657;1;1;1;70;1;52;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;30;30;60;1;2;6039;04;11;3210,97883893227;11
4296665;2;1;2;70;1;8;48;1; ;2;3;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;1;800000;39;34;72;1;1;7230;04;11;2290,96447234197;11
4296671;1;3;1;70;1;4;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;800000;37;39;52;1;1;5211;04;11;1488,09846791565;11
4296671;1;5;1;70;1;5;48;1; ;2;6;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5211;04;11;1488,09846791565;11
4296672;1;3;1;70;1;10;48;1; ;2;10;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;03;97;29;1;1;2930;04;11;2458,21055173086;11
4296701;1;2;1;70;1;24;48;1; ;2;24;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;28;1;2;2811;04;11;1740,84059369584;11
4296706;1;1;1;70;1;52;48;4; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;98;60;1;2;6041;04;11;2812,18833472301;11
4296714;1;1;1;70;1;14;48;4; ;2;14;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;1;98;16;16;74;1;2;7430;04;11;3059,99449453163;11
4296716;1;2;1;70;1;3;48;1; ;2;3;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;98;39;59;75;1;1;7513;04;11;2728,39077602268;11
4296719;1;2;1;70;1;3;48;1; ;2;3;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;1;2000000;21;21;51;1;1;5141;04;11;2437,78801069045;11
4296724;1;1;1;70;1;98;48;1; ;2;540;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;19;32;75;1;2;7513;04;11;3289,5912986829;11
4296730;1;2;1;70;1;6;48;1; ;2;6;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;24;1;1;2423;04;11;2844,10350651147;11
4296734;1;1;1;70;1;3;50;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;95;95;45;1;1;4521;04;11;3059,99449453163;11
4296735;1;3;1;70;1;2;50;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;93;93;45;1;1;4521;04;11;2633,70974022412;11
4296790;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;97;97;63;1;1;6333;04;13;305,887366613355;13
4296800;1;3;1;70;1;8;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;04;13;256,312313256974;13
4296817;1;9;1;70;1;12;50;4; ;2;6;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;120000;98;98;60;1;1;6031;04;13;282,024397247639;13
4296826;1;3;1;70;1;26;48;1; ;2;26;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;22;1;2;2212;04;13;363,715912775928;13
4296831;1;4;1;70;1;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;04;13;491,487447822615;13
4296832;1;3;1;70;1;2;50;4; ;2;72;4; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;04;13;312,212519737133;13
4296833;1;4;1;70;1;10;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;85;1;1;8511;04;13;406,154253104891;13
4296840;1;4;1;70;1;26;48;1; ;2;6;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;19;03;70;1;2;7010;04;13;401,871583449302;13
4296864;1;2;1;70;1;6;48;1; ;2;24;1; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;02;02;74;1;1;7421;04;13;349,250996759261;13
4296872;1;3;1;70;1;52;40;1; ;2;52;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8043;04;15;124,13244286429;15
4296874;1;3;1;70;1;24;40;1; ;2;24;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5237;04;15;106,124867784555;15
4296877;1;2;1;70;1;4;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;89;52;1;1;5241;04;15;70,2447062968929;15
4296886;1;3;1;70;1;52;48;1; ;2;52;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;11;11;74;1;2;7412;04;15;105,189573862948;15
4296901;1;1;1;70;1;16;40;2; ;2;16;2; ;8;2;7; ; ;1; ; ; ; ; ; ; ; ;2; ;18;18;92;1;2;9241;04;15;60,3738479649688;15
4296906;1;3;1;70;1;12;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;45;52;1;1;5239;04;15;94,4936468134854;15
4296913;1;5;1;70;1;11;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;04;15;122,634909882619;15
4296914;1;2;1;70;1;12;20;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8512;04;15;102,910131699486;15
4296916;1;1;1;70;1;8;48;1; ;2;8;1; ;6;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;04;15;149,015692822845;15
4296916;1;4;1;70;1;12;48;1; ;2;12;1; ;8;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4530;04;15;149,015692822845;15
4296922;1;4;1;70;1;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;80;1;2;8042;04;15;117,095339793715;15
4296923;1;3;1;70;1;3;40;1; ;2;9;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;85;1;1;8512;04;15;73,5027194074722;15
4296926;1;1;1;70;1;16;40;1; ;2;16;1; ;9;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;39;39;50;1;2;5012;04;15;115,089880768455;15
4296927;1;1;1;70;1;1;48;1; ;2;3;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;53;95;70;1;1;7020;04;15;120,039975476328;15
4296928;1;4;1;70;1;3;48;1; ;2;3;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;737700;45;50;55;1;1;5530;04;15;73,2693383235808;15
4296937;1;2;1;70;1;8;20;1; ;2;936;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;1;9500;04;15;112,065248741767;15
4296938;1;2;1;70;1;3;48;1; ;2;5;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;53;99;50;1;1;5020;04;15;125,849645967688;15
4296940;1;3;1;70;1;8;48;1; ;2;28;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;62;62;01;1;1;0112;04;15;105,189573862948;15
4296944;1;2;1;70;1;4;8;1; ;2;84;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;62;01;1;1;0118;04;15;133,099453173291;15
4296951;1;3;1;70;1;4;40;1; ;2;4;1; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;1;1200000;44;33;80;1;1;8060;04;15;110,139786060583;15
4296960;1;2;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;04;15;94,4936468134854;15
4296962;1;2;1;70;1;8;48;1; ;2;8;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;04;15;126,569714324809;15
4296964;1;2;1;70;1;16;40;2; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;09;13;80;1;2;8050;04;15;112,421225549145;15
