DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;clase;MES;DPTO;fex_c_2011;AREA
4273690;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1181,30532659453;05
4273690;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1181,30532659453;05
4273691;1;1;1;90;2; ;1;32;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1113,52791498958;05
4273692;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1176,23025273442;05
4273692;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1176,23025273442;05
4273693;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1085,77610979049;05
4273693;1;2;1;90;2; ;1;10;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1085,77610979049;05
4273694;1;1;1;90;1;4;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1042,14248505207;05
4273694;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1042,14248505207;05
4273694;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1042,14248505207;05
4273694;1;4;1;90;2; ;1;3;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1042,14248505207;05
4273694;1;5;1;90;2; ;1;35;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1042,14248505207;05
4273694;1;9;1;90;2; ;1;20;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1042,14248505207;05
4273695;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2; ;1;03;05;1002,0709660075;05
4273695;1;2;1;90;2; ;1;40;1;20;2; ;1;40;2; ;2; ;2; ;2; ;2; ;1;03;05;1002,0709660075;05
4273695;1;3;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1002,0709660075;05
4273695;1;4;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1002,0709660075;05
4273696;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;790,264601701451;05
4273696;1;2;1;90;2; ;1;14;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;1;03;05;790,264601701451;05
4273696;1;3;1;90;2; ;1;14;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;1;03;05;790,264601701451;05
4273697;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;927,668037865374;05
4273697;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;927,668037865374;05
4273697;1;3;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;927,668037865374;05
4273698;1;1;1;90;2; ;1;12;2; ;1;50;2; ;2; ;2; ;2; ;2; ;1;20;1;03;05;897,369849129821;05
4273698;1;3;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;897,369849129821;05
4273699;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1133,02678695506;05
4273699;1;2;1;90;2; ;1;33;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;1;03;05;1133,02678695506;05
4273699;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1133,02678695506;05
4273700;1;1;1;90;2; ;1;2;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1034,77328529374;05
4273700;1;2;1;90;2; ;1;20;2; ;1;40;2; ;2; ;2; ;2; ;2; ;1;3;1;03;05;1034,77328529374;05
4273701;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1008,56634456826;05
4273702;1;1;1;90;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;24;2; ;2; ;1;03;05;1013,53639850304;05
4273702;1;2;1;90;2; ;1;36;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1013,53639850304;05
4273702;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1013,53639850304;05
4273703;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;1;03;05;1196,7569871748;05
4273703;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1196,7569871748;05
4273703;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1196,7569871748;05
4273704;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;987,329457777555;05
4273704;1;2;1;90;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;987,329457777555;05
4273705;1;1;1;90;2; ;1;30;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;1;03;05;1016,79293438982;05
4273705;1;2;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1016,79293438982;05
4273705;1;3;1;90;2; ;1;8;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1016,79293438982;05
4273706;1;1;1;90;2; ;1;11;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;790,264601701451;05
4273706;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;790,264601701451;05
4273706;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;790,264601701451;05
4273707;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1016,79293438982;05
4273707;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1016,79293438982;05
4273707;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1016,79293438982;05
4273708;1;1;1;90;2; ;1;3;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1189,9169297327;05
4273708;1;2;1;90;2; ;1;48;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1189,9169297327;05
4273708;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1189,9169297327;05
4273708;1;4;1;90;2; ;1;3;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1189,9169297327;05
4273708;1;5;1;90;2; ;2; ;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1189,9169297327;05
4273709;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1134,05464942997;05
4273709;1;2;1;90;2; ;1;18;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1134,05464942997;05
4273710;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1029,09307900865;05
4273710;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1029,09307900865;05
4273711;1;1;1;90;2; ;1;13;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1044,54473958892;05
4273711;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;1;03;05;1044,54473958892;05
4273712;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1079,88028545126;05
4273712;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1079,88028545126;05
4273712;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1079,88028545126;05
4273712;1;4;1;90;2; ;1;27;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;6;1;03;05;1079,88028545126;05
4273713;1;1;1;90;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1160,77859215415;05
4273713;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1160,77859215415;05
4273714;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1148,47844753533;05
4273714;1;2;1;90;2; ;1;45;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1148,47844753533;05
4273714;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;1;03;05;1148,47844753533;05
4273715;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;996,266199949439;05
4273715;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;996,266199949439;05
4273717;1;1;1;90;2; ;1;24;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;912,601390601708;05
4273717;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;912,601390601708;05
4273717;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;912,601390601708;05
4273719;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1029,09307900865;05
4273719;1;2;1;90;2; ;1;6;2; ;2; ;1;20;2; ;1;8;2; ;2; ;2; ;1;03;05;1029,09307900865;05
4273720;1;1;1;90;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1002,78111835783;05
4273720;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1002,78111835783;05
4273721;1;1;1;90;2; ;1;8;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;985,784593303944;05
4273721;1;2;1;90;2; ;1;35;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;985,784593303944;05
4273721;1;3;1;90;2; ;1;5;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;985,784593303944;05
4273721;1;5;1;90;2; ;1;10;2; ;1;7;2; ;2; ;2; ;2; ;2; ;1;10;1;03;05;985,784593303944;05
4273722;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1077,37161864812;05
4273722;1;2;1;90;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1077,37161864812;05
4273723;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;1;03;05;1023,30785279821;05
4273723;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1023,30785279821;05
4273723;1;3;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1023,30785279821;05
4273724;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1056,84488420774;05
4273725;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1019,94445035127;05
4273725;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1019,94445035127;05
4273725;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1019,94445035127;05
4273725;1;4;1;90;2; ;1;8;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1019,94445035127;05
4273726;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1176,23025273442;05
4273726;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1176,23025273442;05
4273727;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;993,844376185941;05
4273727;1;2;1;90;2; ;1;10;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;993,844376185941;05
4273728;1;1;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;996,651213266043;05
4273728;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;996,651213266043;05
4273729;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;927,668037865374;05
4273729;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;927,668037865374;05
4273729;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;927,668037865374;05
4273730;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1015,08126297665;05
4273731;1;1;1;90;2; ;1;14;2; ;2; ;2; ;1;6;2; ;2; ;2; ;2; ;1;03;05;1008,56634456826;05
4273732;1;1;1;90;2; ;1;3;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1034,77328529374;05
4273732;1;2;1;90;2; ;1;18;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1034,77328529374;05
4273733;1;1;1;90;2; ;1;10;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;907,141303424992;05
4273733;1;2;1;90;2; ;1;12;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;907,141303424992;05
4273734;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;894,841158806169;05
4273734;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;894,841158806169;05
4273734;1;3;1;90;2; ;1;15;1;5;1;4;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;894,841158806169;05
4273735;1;1;1;90;2; ;1;2;2; ;1;14;2; ;2; ;2; ;1;5;2; ;2; ;1;03;05;930,196728189027;05
4273735;1;2;1;90;2; ;1;21;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;930,196728189027;05
4273736;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1016,79293438982;05
4273736;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1016,79293438982;05
4273736;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1016,79293438982;05
4273737;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1023,30785279821;05
4273737;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1023,30785279821;05
4273737;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1023,30785279821;05
4273738;1;1;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;939,968182484197;05
4273738;1;2;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;939,968182484197;05
4273739;1;1;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1134,05464942997;05
4273739;1;2;1;90;2; ;1;12;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1134,05464942997;05
4273740;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1024,01800514853;05
4273741;1;1;1;90;2; ;1;10;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;1;03;05;704,669914563504;05
4273741;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;704,669914563504;05
4273741;1;3;1;90;2; ;1;5;2; ;1;25;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;704,669914563504;05
4273741;1;5;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;704,669914563504;05
4273741;1;6;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;704,669914563504;05
4273741;1;7;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;704,669914563504;05
4273742;1;1;1;90;2; ;1;2;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1134,05464942997;05
4273742;1;2;1;90;2; ;1;20;2; ;1;19;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1134,05464942997;05
4273743;1;1;1;90;2; ;2; ;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1029,47809232525;05
4273743;1;2;1;90;2; ;1;7;2; ;1;84;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1029,47809232525;05
4273744;1;1;1;90;2; ;1;2;2; ;1;7;2; ;2; ;2; ;2; ;2; ;1;5;1;03;05;989,426142507332;05
4273744;1;2;1;90;2; ;1;8;2; ;1;21;2; ;2; ;2; ;2; ;2; ;1;3;1;03;05;989,426142507332;05
4273744;1;3;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;989,426142507332;05
4273744;1;5;1;90;2; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;989,426142507332;05
4273745;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2017,13268913652;05
4273746;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2321,5571843083;05
4273746;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2321,5571843083;05
4273747;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1113,52791498958;05
4273748;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2362,61065318907;05
4273748;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2362,61065318907;05
4273748;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2362,61065318907;05
4273749;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2017,13268913652;05
4273750;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1783,37928568944;05
4273750;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1783,37928568944;05
4273751;1;1;1;90;2; ;2; ;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;1;03;05;2155,04635311374;05
4273751;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2155,04635311374;05
4273751;1;3;1;90;2; ;1;30;2; ;2; ;1;18;2; ;2; ;2; ;2; ;2; ;1;03;05;2155,04635311374;05
4273751;1;4;1;90;2; ;1;36;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;1;03;05;2155,04635311374;05
4273751;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2155,04635311374;05
4273752;1;1;1;90;2; ;1;4;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1025,00183099857;05
4273752;1;2;1;90;2; ;1;35;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1025,00183099857;05
4273753;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2338,01036395142;05
4273753;1;2;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2338,01036395142;05
4273753;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2338,01036395142;05
4273753;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2338,01036395142;05
4273754;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2086,38347616057;05
4273754;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2086,38347616057;05
4273754;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2086,38347616057;05
4273754;1;4;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2086,38347616057;05
4273754;1;5;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2086,38347616057;05
4273755;1;1;1;90;2; ;1;7;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;927,668037865374;05
4273755;1;2;1;90;2; ;1;21;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;927,668037865374;05
4273755;1;3;1;90;2; ;1;3;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;927,668037865374;05
4273756;1;1;1;90;2; ;1;5;2; ;1;10;2; ;2; ;1;2;2; ;2; ;2; ;1;03;05;1002,78111835783;05
4273756;1;2;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1002,78111835783;05
4273757;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1056,84488420774;05
4273758;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;2377,06079470649;05
4273759;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;3;1;03;05;1077,37161864812;05
4273759;1;2;1;90;2; ;1;20;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;1;03;05;1077,37161864812;05
4273760;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1134,05464942997;05
4273760;1;2;1;90;2; ;1;21;2; ;1;40;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1134,05464942997;05
4273761;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;05;1008,56634456826;05
4273762;1;1;1;90;2; ;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;597,499905412309;08
4273762;1;2;1;90;2; ;1;10;2; ;1;18;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;597,499905412309;08
4273762;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;5;2; ;2; ;2; ;1;03;08;597,499905412309;08
4273763;1;1;1;90;2; ;2; ;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;1;03;08;736,464501046822;08
4273763;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;736,464501046822;08
4273763;1;3;1;90;2; ;1;10;2; ;1;10;1;10;2; ;2; ;2; ;2; ;2; ;1;03;08;736,464501046822;08
4273763;1;4;1;90;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;736,464501046822;08
4273764;1;1;1;90;2; ;1;21;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;640,487717673533;08
4273764;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;640,487717673533;08
4273765;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;540,650795635877;08
4273765;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;540,650795635877;08
4273766;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;644,366420091586;08
4273766;1;2;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;03;08;644,366420091586;08
