Directorio;Secuencia_p;Orden;Area;Regis;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7490;P7490s1;Ini;Dpto;Fex_c_2011
376985;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;92,4551405467848
376985;1;3;73;80;1;3;0; ;2; ; ; ; ; ;1;73;92,4551405467848
376986;1;2;73;80;1;1;7; ;2; ; ; ; ; ;1;73;192,117075716934
376986;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;192,117075716934
376987;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;207,199606474003
376987;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;207,199606474003
376988;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;181,194520822022
376989;1;2;73;80;1;1;8;MENOR  DE  EDAD;2; ; ; ; ; ;1;73;207,62320480022
376989;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;207,62320480022
376990;1;1;73;80;1;4;0; ;2; ; ; ; ; ;1;73;165,384045990188
376990;1;2;73;80;1;1;7; ;2; ; ; ; ; ;1;73;165,384045990188
376991;1;2;73;80;1;4;4; ;3; ; ; ; ; ;1;73;197,78969177881
376991;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;197,78969177881
376994;1;4;73;80;1;1;1; ;2; ; ; ; ; ;1;73;151,200907165007
376997;1;1;73;80;1;4;3; ;2; ; ; ; ; ;1;73;127,626451438583
376998;1;1;73;80;1;4;3; ;2; ; ; ; ; ;1;73;184,437750545255
376999;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;192,305877781093
377001;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;192,867560542745
377002;1;2;73;80;1;2;2; ;2; ; ; ; ; ;1;73;250,527807157537
377002;1;3;73;80;2; ; ; ; ; ; ; ; ; ;1;73;250,527807157537
377002;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;250,527807157537
377002;1;5;73;80;1;2;1; ;2; ; ; ; ; ;1;73;250,527807157537
377002;1;6;73;80;1;2;1; ;2; ; ; ; ; ;1;73;250,527807157537
377002;1;7;73;80;2; ; ; ; ; ; ; ; ; ;1;73;250,527807157537
377004;1;4;73;80;1;4;3; ;2; ; ; ; ; ;1;73;148,410745517165
377004;1;5;73;80;2; ; ; ; ; ; ; ; ; ;1;73;148,410745517165
377006;1;2;73;80;1;1;7; ;3; ; ; ; ; ;1;73;199,992811850639
377007;1;4;73;80;2; ; ; ; ; ; ; ; ; ;1;73;179,066662168611
377011;1;1;73;80;1;4;3; ;2; ; ; ; ; ;1;73;205,987016308785
377012;1;2;73;80;2; ; ; ; ; ; ; ; ; ;1;73;199,992811850639
377015;1;1;73;80;1;3;2; ;2; ; ; ; ; ;1;73;218,171128141951
377018;1;2;73;80;1;2;1; ;2; ; ; ; ; ;1;73;164,5274895842
377019;1;2;73;80;1;1;7; ;2; ; ; ; ; ;1;73;164,5274895842
377020;1;1;73;80;2; ; ; ; ; ; ; ; ; ;1;73;152,195548006429
377020;1;2;73;80;1;1;1; ;2; ; ; ; ; ;1;73;152,195548006429
377022;1;1;76;80;1;4;2; ;3; ; ; ; ; ;1;76;570,917637496403
377023;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;684,393767082442
377024;1;1;76;80;1;4;3; ;2; ; ; ; ; ;1;76;355,536100843537
377024;1;4;76;80;1;4;7; ;2; ; ; ; ; ;1;76;355,536100843537
377026;1;1;76;80;1;4;2; ;2; ; ; ; ; ;1;76;389,415487203269
377026;1;2;76;80;1;4;3; ;2; ; ; ; ; ;1;76;389,415487203269
377026;1;3;76;80;1;4;6; ;3; ; ; ; ; ;1;76;389,415487203269
377027;1;3;76;80;1;1;1; ;2; ; ; ; ; ;1;76;702,59769765162
377027;1;4;76;80;1;1;1; ;2; ; ; ; ; ;1;76;702,59769765162
377028;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;689,231450273081
377029;1;1;76;80;1;2;4; ;3; ; ; ; ; ;1;76;603,853296859139
377030;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;684,393767082442
377033;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;617,219544237678
377034;1;1;76;80;1;3;4; ;3; ; ; ; ; ;1;76;619,09344520282
377034;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;619,09344520282
377034;1;5;76;80;1;1;3; ;2; ; ; ; ; ;1;76;619,09344520282
377035;1;1;76;80;2; ; ; ; ; ; ; ; ; ;1;76;689,231450273081
377036;1;2;76;80;1;2;0; ;2; ; ; ; ; ;1;76;1016,23252513117
377036;1;4;76;80;1;1;2; ;2; ; ; ; ; ;1;76;1016,23252513117
377037;1;2;76;80;1;4;2; ;3; ; ; ; ; ;1;76;754,735303838507
377037;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;754,735303838507
377039;1;1;76;80;1;4;6; ;2; ; ; ; ; ;1;76;501,458811202196
377039;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;501,458811202196
377039;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;501,458811202196
377040;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;585,957201821513
377040;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;585,957201821513
377042;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;506,363818564928
377042;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;506,363818564928
377042;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;506,363818564928
377043;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;571,778515820442
377045;1;2;76;80;1;1;2; ;1;1;2; ;1;3000000;1;76;706,988145307493
377046;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;613,51539922077
377046;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;613,51539922077
377050;1;1;76;80;1;3;4; ;3; ; ; ; ; ;1;76;613,51539922077
377050;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;613,51539922077
377051;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;725,318211860238
377052;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;810,570229290613
377052;1;4;76;80;1;4;8;LOS HIJOS NO LA DEJAN TRABAJAR;2; ; ; ; ; ;1;76;810,570229290613
377053;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;702,471561668053
377053;1;3;76;80;1;1;1; ;2; ; ; ; ; ;1;76;702,471561668053
377053;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;702,471561668053
377054;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;751,209910702351
377054;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;751,209910702351
377054;1;5;76;80;1;3;2; ;2; ; ; ; ; ;1;76;751,209910702351
377055;1;2;76;80;1;2;2; ;2; ; ; ; ; ;1;76;706,429482064068
377056;1;1;76;80;1;1;3; ;2; ; ; ; ; ;1;76;777,134718495925
377056;1;2;76;80;1;1;7; ;2; ; ; ; ; ;1;76;777,134718495925
377057;1;1;76;80;1;4;2; ;2; ; ; ; ; ;1;76;722,911350511683
377057;1;2;76;80;1;3;2; ;2; ; ; ; ; ;1;76;722,911350511683
377059;1;2;76;80;1;3;6; ;2; ; ; ; ; ;1;76;542,383255979992
377059;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;542,383255979992
377061;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;717,515004077618
377061;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;717,515004077618
377065;1;3;76;80;1;2;7; ;2; ; ; ; ; ;1;76;1179,74428741985
377065;1;4;76;80;1;2;7; ;2; ; ; ; ; ;1;76;1179,74428741985
377065;1;6;76;80;1;1;7; ;2; ; ; ; ; ;1;76;1179,74428741985
377067;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;506,296494392835
377067;1;2;76;80;1;4;0; ;2; ; ; ; ; ;1;76;506,296494392835
377067;1;3;76;80;1;4;4; ;3; ; ; ; ; ;1;76;506,296494392835
377069;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;532,721153618361
377070;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;560,266086997971
377070;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;560,266086997971
377070;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;560,266086997971
377072;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;852,724633564669
377073;1;1;76;80;1;1;7; ;3; ; ; ; ; ;1;76;613,51539922077
377075;1;1;76;80;1;4;6; ;3; ; ; ; ; ;1;76;613,51539922077
377075;1;2;76;80;1;4;4; ;3; ; ; ; ; ;1;76;613,51539922077
377076;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;605,040895185316
377076;1;4;76;80;1;1;7; ;2; ; ; ; ; ;1;76;605,040895185316
377076;2;2;76;80;1;1;7; ;2; ; ; ; ; ;1;76;605,040895185316
377077;2;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;496,634392031204
377078;1;4;76;80;1;4;3; ;2; ; ; ; ; ;1;76;685,1473938935
377079;1;1;76;80;1;4;2; ;2; ; ; ; ; ;1;76;603,853296859139
377084;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;550,925084187539
377086;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1405,19539530324
377087;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;1227,03079844154
377087;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1227,03079844154
377089;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;1199,79075292625
377090;1;2;76;80;1;4;4; ;3; ; ; ; ; ;1;76;661,673252873824
377093;1;2;76;80;1;1;3; ;2; ; ; ; ; ;1;76;960,390773927371
377094;1;1;76;80;2; ; ; ; ; ; ; ; ; ;1;76;784,271706048654
377095;1;1;76;80;1;1;4; ;3; ; ; ; ; ;1;76;661,547116890257
377095;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;661,547116890257
377095;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;661,547116890257
377095;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;661,547116890257
377097;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;594,931557288919
377098;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;716,217720409266
377099;1;1;76;80;1;3;4; ;3; ; ; ; ; ;1;76;603,853296859139
377102;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;1021,76080440874
377102;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1021,76080440874
377102;1;3;76;80;1;4;4; ;3; ; ; ; ; ;1;76;1021,76080440874
377103;1;3;76;80;1;1;7; ;2; ; ; ; ; ;1;76;973,918051299851
377103;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;973,918051299851
377104;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1450,13187978621
377105;1;1;76;80;1;4;6; ;2; ; ; ; ; ;1;76;698,893552634712
377105;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;698,893552634712
377106;1;1;76;80;1;2;4; ;3; ; ; ; ; ;1;76;599,0156136685
377107;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;635,29733882329
377107;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;635,29733882329
377108;1;1;76;80;1;4;2; ;3; ; ; ; ; ;1;76;680,198282994202
377108;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;680,198282994202
377108;1;6;76;80;2; ; ; ; ; ; ; ; ; ;1;76;680,198282994202
377109;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;523,92705344368
377110;1;2;76;80;1;2;2; ;2; ; ; ; ; ;1;76;776,823634717318
377110;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;776,823634717318
377110;1;7;76;80;2; ; ; ; ; ; ; ; ; ;1;76;776,823634717318
377110;1;8;76;80;2; ; ; ; ; ; ; ; ; ;1;76;776,823634717318
377111;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;486,959025649925
377114;1;1;76;80;1;3;7; ;2; ; ; ; ; ;1;76;639,940058446296
377114;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;639,940058446296
377115;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1229,12082184398
377115;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1229,12082184398
377117;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1450,38415175334
377118;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;1397,78710526942
377118;1;2;76;80;1;3;4; ;3; ; ; ; ; ;1;76;1397,78710526942
377119;1;2;76;80;1;4;3; ;2; ; ; ; ; ;1;76;355,536100843537
377119;1;3;76;80;1;4;0; ;2; ; ; ; ; ;1;76;355,536100843537
377122;1;1;76;80;1;4;8;INVALIDEZ;3; ; ; ; ; ;1;76;519,341642220174
377122;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;519,341642220174
377124;1;1;76;80;1;4;3; ;2; ; ; ; ; ;1;76;649,602160807927
377124;1;2;76;80;1;4;8;NO LE GUSTO EL  TRABAJO;2; ; ; ; ; ;1;76;649,602160807927
377128;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;606,896842097094
377128;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;606,896842097094
377128;2;1;76;80;1;4;2; ;2; ; ; ; ; ;1;76;606,896842097094
377129;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;684,393767082442
377130;1;2;76;80;1;3;2; ;2; ; ; ; ; ;1;76;725,065939893104
377130;1;5;76;80;1;1;7; ;2; ; ; ; ; ;1;76;725,065939893104
377131;1;2;76;80;1;1;7; ;2; ; ; ; ; ;1;76;402,334499047042
377131;1;3;76;80;1;4;3; ;2; ; ; ; ; ;1;76;402,334499047042
377132;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;702,471561668053
377133;1;1;76;80;1;4;3; ;3; ; ; ; ; ;1;76;510,559302653168
377133;1;3;76;80;1;4;2; ;2; ; ; ; ; ;1;76;510,559302653168
377133;1;4;76;80;1;4;3; ;2; ; ; ; ; ;1;76;510,559302653168
377134;1;5;76;80;1;1;8;NO QUIZO TRABAJAR MAS;2; ; ; ; ; ;1;76;802,767021507994
377134;1;6;76;80;2; ; ; ; ; ; ; ; ; ;1;76;802,767021507994
377135;1;1;76;80;1;1;3; ;2; ; ; ; ; ;1;76;603,853296859139
377140;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;355,536100843537
377140;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;355,536100843537
377140;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;355,536100843537
377141;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;698,08111401218
377141;1;6;76;80;2; ; ; ; ; ; ; ; ; ;1;76;698,08111401218
377144;2;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;547,833662566502
377144;3;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;547,833662566502
377145;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;617,219544237678
377148;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;639,813922462729
377149;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;514,517223049183
377150;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;617,219544237678
377151;1;4;76;80;1;1;6; ;3; ; ; ; ; ;1;76;617,093408254111
377152;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;684,393767082442
377154;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;689,231450273081
377155;1;3;76;80;1;4;2; ;2; ; ; ; ; ;1;76;707,43538084226
377156;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;725,192075876671
377157;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;675,793127063421
377157;2;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;675,793127063421
377159;1;2;76;80;1;2;2; ;2; ; ; ; ; ;1;76;706,429482064068
377160;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;576,295099459882
377162;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;407,298318221248
377162;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;407,298318221248
377164;1;1;76;80;1;3;4; ;3; ; ; ; ; ;1;76;492,117808391765
377164;1;2;76;80;1;3;4; ;3; ; ; ; ; ;1;76;492,117808391765
377164;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;492,117808391765
377165;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;698,893552634712
377165;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;698,893552634712
377166;1;3;76;80;1;4;3; ;2; ; ; ; ; ;1;76;618,660917942962
377167;1;2;76;80;1;2;2; ;2; ; ; ; ; ;1;76;859,599963215072
377167;2;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;859,599963215072
377168;1;1;76;80;1;1;5; ;2; ; ; ; ; ;1;76;621,736127877118
377169;1;1;76;80;1;2;4; ;3; ; ; ; ; ;1;76;622,057227428318
377169;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;622,057227428318
377170;1;1;76;80;2; ; ; ; ; ; ; ; ; ;1;76;603,853296859139
377171;1;1;76;80;1;2;4; ;3; ; ; ; ; ;1;76;603,853296859139
377172;1;1;76;80;1;3;1; ;2; ; ; ; ; ;1;76;688,351687478456
377173;1;1;76;80;1;4;2; ;2; ; ; ; ; ;1;76;510,433166669602
377173;1;2;76;80;1;4;7; ;3; ; ; ; ; ;1;76;510,433166669602
377174;1;1;76;80;1;4;2; ;2; ; ; ; ; ;1;76;697,887653856521
377174;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;697,887653856521
377175;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;807,409741131
377175;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;807,409741131
377176;1;2;76;80;1;1;7; ;2; ; ; ; ; ;1;76;595,378792823685
377176;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;595,378792823685
377176;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;595,378792823685
377176;1;5;76;80;1;4;2; ;2; ; ; ; ; ;1;76;595,378792823685
377177;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;700,190836303065
377177;1;6;76;80;2; ; ; ; ; ; ; ; ; ;1;76;700,190836303065
377178;1;1;76;80;1;4;8;EDAD;2; ; ; ; ; ;1;76;791,575692236722
377178;1;2;76;80;1;4;3; ;2; ; ; ; ; ;1;76;791,575692236722
377178;1;6;76;80;2; ; ; ; ; ; ; ; ; ;1;76;791,575692236722
377182;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;684,393767082442
377183;1;2;76;80;1;4;6; ;2; ; ; ; ; ;1;76;852,850769548236
377185;1;2;76;80;1;4;7; ;2; ; ; ; ; ;1;76;707,11428129106
377186;1;4;76;80;1;3;5; ;2; ; ; ; ; ;1;76;810,444093307046
377187;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;867,0967797214
377190;1;1;76;80;1;4;3; ;2; ; ; ; ; ;1;76;613,51539922077
377190;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;613,51539922077
377191;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;613,51539922077
377191;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;613,51539922077
377194;2;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;776,647250146786
377195;1;1;76;80;1;4;2; ;2; ; ; ; ; ;1;76;622,801468304183
377195;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;622,801468304183
377195;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;622,801468304183
377196;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;617,219544237678
377197;1;4;76;80;1;2;2; ;2; ; ; ; ; ;1;76;627,188037875601
377199;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1279,88011689259
377200;1;2;76;80;1;2;3; ;2; ; ; ; ; ;1;76;1481,58836305932
377200;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1481,58836305932
377201;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1152,33792695263
377202;1;1;76;80;1;4;8;CANSANCIO;1;1;2; ;2; ;1;76;491,796708840565
377202;1;2;76;80;1;4;3; ;1;2;2; ;2; ;1;76;491,796708840565
377202;1;3;76;80;1;1;3; ;2; ; ; ; ; ;1;76;491,796708840565
377204;1;1;76;80;1;4;2; ;3; ; ; ; ; ;1;76;791,254592685522
377205;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;725,192075876671
377209;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;725,192075876671
377210;1;2;76;80;1;4;3; ;2; ; ; ; ; ;1;76;491,796708840565
377210;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;491,796708840565
377215;1;1;76;80;2; ; ; ; ; ; ; ; ; ;1;76;627,761409393934
377215;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;627,761409393934
377215;2;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;627,761409393934
377217;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;617,093408254111
377217;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;617,093408254111
377220;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;702,59769765162
377220;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;702,59769765162
377222;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1620,27540406151
377223;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1323,09423378051
377223;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1323,09423378051
377224;1;2;76;80;1;4;7; ;2; ; ; ; ; ;1;76;1263,4386595799
377224;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1263,4386595799
377226;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;464,992138252365
377228;1;2;76;80;1;2;3; ;2; ; ; ; ; ;1;76;849,087812719855
377228;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;849,087812719855
377228;2;1;76;80;1;4;3; ;2; ; ; ; ; ;1;76;849,087812719855
377228;2;3;76;80;1;4;2; ;2; ; ; ; ; ;1;76;849,087812719855
377229;1;1;76;80;1;4;0; ;1;1;2; ;2; ;1;76;510,000639409743
377229;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;510,000639409743
377229;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;510,000639409743
377229;1;4;76;80;1;4;6; ;2; ; ; ; ; ;1;76;510,000639409743
377231;1;1;76;80;1;3;3; ;3; ; ; ; ; ;1;76;1705,44926712934
377232;1;1;76;80;1;4;3; ;1;4;2; ;2; ;1;76;1405,19539530324
377232;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;1405,19539530324
377232;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1405,19539530324
377233;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;1272,60647520296
377234;1;4;76;80;1;2;1; ;2; ; ; ; ; ;1;76;1463,38738015738
377236;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;524,179325410814
377236;1;2;76;80;1;3;6; ;3; ; ; ; ; ;1;76;524,179325410814
377237;1;2;76;80;1;2;8;PORQUE LE QUEDABA MUY LEJOS;2; ; ; ; ; ;1;76;661,673252873824
377237;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;661,673252873824
377238;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;590,794885012152
377241;1;1;76;80;1;2;2; ;2; ; ; ; ; ;1;76;655,163756148586
377241;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;655,163756148586
377242;1;4;76;80;1;2;8;LE NEGARON PERMISO PARA TRABAJAR OFICINA DE TRABAJO;2; ; ; ; ; ;1;76;661,547116890257
377243;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;514,517223049183
377251;1;5;76;80;1;3;6; ;3; ; ; ; ; ;1;76;795,212513081537
377252;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;998,587257805413
377253;1;2;76;80;1;1;5; ;2; ; ; ; ; ;1;76;720,801628220798
377253;1;3;76;80;1;1;4; ;2; ; ; ; ; ;1;76;720,801628220798
377253;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;720,801628220798
377253;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;720,801628220798
377258;1;1;76;80;1;1;8;LE COGIO PEREZA A SU TRABAJO(PINTAR CUADROS);3; ; ; ; ; ;1;76;577,04872627094
377258;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;577,04872627094
377259;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;975,866743596795
377261;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;542,062156428792
377262;1;1;76;80;1;1;7; ;2; ; ; ; ; ;1;76;729,276132256253
377263;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;637,533197097741
377263;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;637,533197097741
377264;1;2;76;80;1;2;4; ;3; ; ; ; ; ;1;76;645,965339963112
377264;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;645,965339963112
377266;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;446,355680423329
377266;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;446,355680423329
377267;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;695,421980696492
377267;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;695,421980696492
377268;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;501,458811202196
377268;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;501,458811202196
377268;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;501,458811202196
377268;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;501,458811202196
377270;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;679,877183443002
377270;1;5;76;80;2; ; ; ; ; ; ; ; ; ;1;76;679,877183443002
377272;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;576,922590287373
377272;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;576,922590287373
377272;1;6;76;80;1;3;4; ;3; ; ; ; ; ;1;76;576,922590287373
377273;1;2;76;80;1;4;0; ;2; ; ; ; ; ;1;76;591,42087242767
377273;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;591,42087242767
377273;2;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;591,42087242767
377274;1;2;76;80;1;3;2; ;2; ; ; ; ; ;1;76;998,461121821846
377275;2;2;76;80;1;4;6; ;2; ; ; ; ; ;1;76;537,978100049211
377276;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;702,59769765162
377276;1;4;76;80;2; ; ; ; ; ; ; ; ; ;1;76;702,59769765162
377277;1;1;76;80;1;4;4; ;3; ; ; ; ; ;1;76;631,398230238749
377277;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;631,398230238749
377278;1;1;76;80;2; ; ; ; ; ; ; ; ; ;1;76;581,132782650521
377278;1;2;76;80;2; ; ; ; ; ; ; ; ; ;1;76;581,132782650521
377280;1;2;76;80;1;4;2; ;2; ; ; ; ; ;1;76;777,134718495925
377281;1;3;76;80;2; ; ; ; ; ; ; ; ; ;1;76;871,054700117415
