DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6585S4A2,P6773S1,P6775,P6772S1,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P9450,P6915S1,P6915,P6773,P7075,P7077,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,RAMA2DP8,INGLABO,MES,DPTO,fex_c_2011
2689912,1,1,1,60,2,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,360000,1,3000000,1,,12,,,,,,,,,,,,,,,,,,,,,,3,,45,,.,45,,,1,7,12,1,13,17,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,12,8,,2,,,,,0,2,,2,,,,2,,,,1,1,2,1,2,2,2,1,1,1,2,,1,1,,3,2,2,3,3,2,2,1,3,8,,61,1,1,4,,118,,,360000,5,63,106.400.726.595.967
2689912,1,2,1,60,2,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,190000,1,500000,1,,12,,,,,,,,,,,,,,,,,,,,,,2,,72,,.,72,,,1,6,18,2,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,2,,,,1,28,4,,0,,2,,2,,2,8,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,53,55,1,4,,5521,,,190000,5,63,106.400.726.595.967
2689912,1,3,1,60,2,1,1,,,1,1,,2,2,2,0,,1,,300000,2,,,1,120000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,1,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,6,12,1,13,16,2,,,6,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,1,8,,113,,,420000,5,63,106.400.726.595.967
2689913,1,1,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,350000,1,4000000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,129,,.,129,,,1,6,23,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,1,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,2,2,2,2,3,3,8,,41,52,1,4,,5211,,,350000,5,63,824.035.038.269.106
2689914,1,1,1,60,2,1,1,,,1,1,,2,2,2,4,,1,,260000,2,,,1,120000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,6,8,,2,,,,1,,,,,,,,1,,2,1,2,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,62,1,1,8,,140,,,380000,5,63,741.154.612.837.392
2689916,1,3,1,60,2,1,1,,,1,1,,2,1,2,5,,1,,280000,2,,,1,200000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,41,,.,41,,,1,6,12,1,15,17,1,6,12,3,1,,2,,,,1,,,,,,,,1,,2,1,24,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,8,,53,1,1,1,,121,,,480000,5,63,523.867.723.724.479
2689916,1,5,1,60,2,1,1,,,1,1,,1,1,1,36,,1,,535600,2,,,1,220000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,247500,247500,2,1,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,16,1,7,12,3,8,,2,,,,1,,,,,,,,1,,1,1,12,1,,2,,,,,1,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,1,1,,121,,,755600,5,63,523.867.723.724.479
2689917,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,1,98,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,40,,.,40,,,2,,,,,,,,,2,1,,2,,,,1,,,,,,,,1,,2,1,360,5,,1,1,5,,0,0,2,,1,,2,8,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,8,,21,36,1,5,,3611,,,0,5,63,108.592.453.508.034
2689917,2,1,2,60,2,1,1,,,1,1,,1,1,1,22,,1,,560000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,250000,250000,2,1,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,6,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,3,1,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,60,1,1,1,,117,,,560000,5,63,108.592.453.508.034
2689918,1,1,1,60,2,1,1,,,1,1,,2,1,2,2,,1,,535600,2,,,2,,1,100000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,247500,247500,2,1,1,2,,,,,.,,,,,,.,9,,,,,,,,,,,,,2,2,,,,2,,,,,,84,,.,84,,,1,3,12,1,15,18,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,3,2,,7,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,2,2,2,,60,1,1,1,,121,,,635600,5,63,968.923.547.051.549
2689919,1,1,1,60,2,1,1,,,1,1,,1,1,1,48,,1,,535600,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,247500,247500,2,1,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,1,1,36,8,,1,2,4,,90000,0,2,,1,,2,1,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,2,2,2,3,2,2,2,3,3,8,,61,1,1,1,,117,,,625600,5,63,114.965.955.189.837
2689919,1,2,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,6,2,,6,,,2,,,,,,,,,2,1,,2,,,,1,,,,,,,,1,,2,1,36,4,,2,,,,,0,2,,3,,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,,2,2,2,3,2,2,2,2,3,3,,53,55,1,6,,5521,,,,5,63,114.965.955.189.837
2689920,1,1,1,60,2,1,1,,,1,1,,1,1,1,48,,1,,564000,2,,,2,,2,,2,,2,,,,35000,,2,,,2,1,,2,2,2,,,,2,,,200000,200000,2,1,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,4,8,,1,1,3,4,1,,,1,,,,,,,1,1,84,4,,1,4,4,,160000,0,1,,1,,2,1,2,,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,3,2,,60,1,1,1,,117,,,724000,5,63,120.618.881.014.933
2689920,1,2,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,260000,1,3120000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,40,,.,40,,,1,7,12,1,13,16,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,36,3,,2,,,,,2,2,,3,,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,,2,2,2,3,2,2,2,2,3,3,,61,1,1,4,,117,,,260000,5,63,120.618.881.014.933
2689920,1,5,1,60,2,2,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,48,,.,48,,,1,5,8,1,10,12,1,14,17,2,1,,2,,,,1,,,,,,,,1,,2,1,360,6,,2,,,,,48,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,3,3,,53,1,1,6,,140,,,,5,63,120.618.881.014.933
2689921,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,2500000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,60,,.,60,,,1,7,12,1,13,18,2,,,2,1,,2,,,,1,,,,,,,,1,,2,1,24,4,,2,,,,,1,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,9,,83,28,1,5,,2811,,,300000,5,63,791.480.609.823.723
2689921,1,3,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,1800000,3,,12,,,,,,,,,,,,,,,,,,,,,,3,,40,,.,40,,,2,,,,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,,2,2,2,3,3,2,2,1,3,3,,83,28,1,4,,2811,,,200000,5,63,791.480.609.823.723
2689922,1,1,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,60000,1,700000,1,,12,,,,,,,,,,,,,,,,,,,,,,3,,25,2,,25,,,2,,,,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,24,2,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,79,52,1,4,,5271,,,60000,5,63,74.386.008.922.292
2689923,1,1,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,1800000,1,,12,,,,,,,,,,,,,,,,,,,,,,3,,36,1,,36,,,1,19,7,2,,,,,,1,7,,3,,,,,,,,,,,,,,2,1,108,8,,2,,,,,2,2,,1,,,,1,20,2,1,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,10,DE LA PENSION,58,74,1,4,,7492,,,150000,5,63,523.867.723.724.479
2689923,1,3,1,60,2,1,2,1,,2,1,,1,1,1,0,,1,,700000,2,,,2,,2,,2,,2,,,61500,,,,2,,1,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,3,,,,,,,,,,,,2,2,,,,2,,,,,,84,,.,84,,,1,7,19,2,,,,,,4,7,,1,1,1,0,1,,,,,,,,1,,1,1,36,8,,2,,,,,0,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,3,3,,58,70,1,1,7491,7020,7491,74,700000,5,63,523.867.723.724.479
2689923,1,4,1,60,2,1,2,2,6,1,1,,2,2,2,3,,6,,401000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,9,,,,,,,,,,,,,2,2,,,,2,,,,,,40,,.,40,,,1,7,12,1,13,16,2,,,9,7,,2,,,,1,,,,,,,,1,,2,1,6,4,,2,,,,,3,2,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,,39,80,1,1,,8043,,,401000,5,63,523.867.723.724.479
2689924,1,1,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2450000,1,23000000,3,,12,,,,,,,,,,,,,,,,,,,,,,1,2,60,,.,60,,,1,6,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,1,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,3,2,,61,1,1,4,,117,,,2450000,5,63,650.024.990.006.183
2689924,1,4,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,15,2,,15,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,3,,62,1,1,6,,117,,,,5,63,650.024.990.006.183
2689925,1,1,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3600000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,40,,.,40,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,6,2,,2,,,,,96,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,61,1,1,5,,113,,,300000,5,63,753.291.522.192.343
2689926,1,1,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,1800000,1,,12,,,,,,,,,,,,,,,,,,,,,,3,,30,3,NO HUBO MAS TRABAJO,30,,,2,,,,,,,,,1,7,,2,,,,1,,,,,,,,1,,2,1,24,4,,1,10,4,,280000,0,2,,2,,1,8,1,20,1,1,1,1,1,1,2,1,2,2,1,2,2,,1,1,,3,3,2,3,3,2,2,1,3,3,,97,63,1,4,,6310,,,430000,5,63,655.502.326.898.694
2689927,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,4200000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,54,,.,54,,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,1,4,,2,,,,,1,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,61,1,1,5,,113,,,500000,5,63,853.422.309.052.996
2689927,1,7,1,60,2,1,1,,,1,2,,2,2,2,8,,1,,200000,2,,,1,70000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,7,12,1,13,17,1,7,12,2,8,,2,,,,1,,,,,,,,1,,2,1,24,4,,2,,,,,0,2,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,62,1,1,8,,113,,,270000,5,63,853.422.309.052.996
2689932,1,1,1,60,2,1,1,,,1,1,,2,2,2,4,,1,,560000,2,,,2,,1,150000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,9,,,,,,,,,,,,,2,2,,,,2,,,,,,70,,.,70,,,1,6,12,1,13,17,2,,,4,8,,2,,,,1,,,,,,,,1,,2,1,12,1,,2,,,,,3,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,4,2,2,2,3,8,,60,1,1,1,,113,,,710000,5,63,892.767.589.996.476
2689932,1,2,1,60,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,160000,1,1920000,3,,4,,,,,,,,,,,,,,,,,,,,,,3,,42,,.,42,,,1,8,14,2,,,,,,2,2,,2,,,,1,,,,,,1,,,,2,2,,,,2,,,,,,2,,2,,,,2,,,,1,1,1,1,2,1,2,2,1,2,2,,2,2,,3,2,2,3,3,3,2,2,3,3,,55,74,1,4,,7493,,,160000,5,63,892.767.589.996.476
2689932,1,4,1,60,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,4,,,,,,,,,,,,,,,,,,,,,,,,70,,.,70,,,1,8,18,1,8,16,2,,,1,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,3,3,3,2,2,3,3,,62,1,1,6,,140,,,,5,63,892.767.589.996.476
2689933,1,1,1,60,2,1,1,,,1,1,,2,2,1,3,,1,,560000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,8,,,,,,,,,,,,,2,2,,,,2,,,,,,91,,.,91,,,1,3,16,1,3,16,2,,,2,1,,2,,,,1,,,,,,,,1,,2,1,1,8,,2,,,,,4,2,,2,,,,2,,,,1,1,2,1,1,2,2,1,1,2,2,,1,1,,3,3,1,3,3,3,2,2,3,3,,62,1,1,8,,121,,,560000,5,63,151.818.208.573.921
2689934,1,1,1,60,2,1,1,,,1,1,,1,1,1,2,,1,,600000,2,,,2,,2,,2,,2,,,,37000,,2,,,2,1,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,16,2,,,,,,1,1,,1,2,3,0,1,1,,,,,,,,,1,1,10,8,,2,,,,,0,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,62,1,1,8,,121,,,600000,5,63,836.238.331.745.513
2689935,1,1,1,60,2,1,1,,,1,1,,2,2,2,12,,1,,530000,2,,,2,,2,,2,,2,,,,20300,,2,,,2,1,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,65,,.,65,,,1,6,12,1,13,19,2,,,2,8,,1,1,3,2,1,,1,,,,,,,,1,1,12,1,,2,,,,,0,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,60,1,1,1,,140,,,530000,5,63,906.981.847.822.276
2689935,1,2,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,160000,1,1920000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,4,2,,4,,,2,,,,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,1,48,3,,2,,,,,0,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,3,4,5,,55,74,1,4,,7493,,,160000,5,63,906.981.847.822.276
