DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;AREA;MES;DPTO;fex_c_2011
2062970;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ;54;01;54;373,127717745333
2062970;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;5;28; ; ; ; ; ; ; ; ;54;01;54;373,127717745333
2062970;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;54;01;54;373,127717745333
2062970;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;54;01;54;373,127717745333
2062971;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;14;18; ; ; ; ; ; ; ; ;54;01;54;323,359774797187
2062971;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;01;54;323,359774797187
2062974;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;01;54;272,959608044852
2062975;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;01;54;358,304253916712
2062975;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;54;01;54;358,304253916712
2062977;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;01;54;309,329265421807
2062978;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;49; ;8; ; ; ; ; ; ;54;01;54;370,831315381292
2062978;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;42; ;28; ; ; ; ; ; ;54;01;54;370,831315381292
2062978;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;4; ; ; ; ; ; ;54;01;54;370,831315381292
2062979;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;54;01;54;444,9706734793
2062979;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;54;01;54;444,9706734793
2062980;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;10; ; ; ; ; ; ;54;01;54;426,914815636742
2062980;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;50; ;14; ; ; ; ; ; ;54;01;54;426,914815636742
2062982;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;01;54;319,216952870263
2062982;1;2;1;90; ;2;2;1;1;2;2;2;2;2;2; ; ;7;49; ; ; ; ; ; ;54;01;54;319,216952870263
2062982;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;54;01;54;319,216952870263
2062982;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;01;54;319,216952870263
2062983;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;01;54;344,609174955135
2062983;1;2;1;90; ;2;2;1;1;2;2;2;2;2;2; ; ;2;42; ; ; ; ; ; ;54;01;54;344,609174955135
2062983;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;54;01;54;344,609174955135
2062984;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;28; ; ;35; ; ; ; ; ;54;01;54;394,673911293667
2062984;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;54;01;54;394,673911293667
2063010;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;5; ;3; ; ; ; ; ; ;68;01;68;486,528306024561
2063010;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;68;01;68;486,528306024561
2063011;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;20; ; ; ; ; ; ;68;01;68;436,255949303277
2063011;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;56; ;24; ; ; ; ; ; ;68;01;68;436,255949303277
2063011;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;68;01;68;436,255949303277
2063012;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;68;01;68;495,189790772442
2063012;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;01;68;495,189790772442
2063012;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;68;01;68;495,189790772442
2063012;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;36; ; ; ; ; ; ;68;01;68;495,189790772442
2063013;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;2; ;7; ; ; ; ; ; ;68;01;68;516,591749779009
2063013;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;68;01;68;516,591749779009
2063013;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;6; ; ; ; ; ; ;68;01;68;516,591749779009
2063014;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;8; ; ; ; ; ; ; ;2;68;01;68;532,061633039989
2063014;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;01;68;532,061633039989
2063014;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;01;68;532,061633039989
2063014;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;68;01;68;532,061633039989
2063014;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;01;68;532,061633039989
2063016;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;48; ; ; ; ; ; ; ; ;68;01;68;432,419395023331
2063016;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;68;01;68;432,419395023331
2063016;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;68;01;68;432,419395023331
2063016;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;01;68;432,419395023331
2063017;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;12; ; ; ; ; ; ;68;01;68;384,622602124207
2063017;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;30; ; ; ; ; ; ;68;01;68;384,622602124207
2063017;1;3;1;90; ;2;1;1;1;1;2;2;2;2;2; ;4;9;3;10; ; ; ; ; ;68;01;68;384,622602124207
2063019;1;1;1;90; ;2;1;2;1;2;2;2;2;2;1; ;7; ;7; ; ; ; ; ;6;68;01;68;425,002128599001
2063019;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;01;68;425,002128599001
2063019;1;3;1;90; ;2;2;1;1;2;2;2;2;2;2; ; ;6;12; ; ; ; ; ; ;68;01;68;425,002128599001
2063019;1;4;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ;68;01;68;425,002128599001
2063020;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;01;68;545,410975209907
2063020;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;68;01;68;545,410975209907
2063021;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;3; ; ; ; ; ; ;68;01;68;501,194894455167
2063021;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;10; ;20; ; ; ; ; ; ;68;01;68;501,194894455167
2063022;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;68;01;68;501,925161348402
2063022;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;68;01;68;501,925161348402
2063022;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;68;01;68;501,925161348402
2063023;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;8; ; ; ; ; ; ; ;20;68;01;68;481,934827441399
2063024;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;68;01;68;545,084731467268
2063024;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;68;01;68;545,084731467268
2063024;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;68;01;68;545,084731467268
2063024;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;68;01;68;545,084731467268
2063024;1;5;1;90; ;2;1;2;2;2;2;1;2;2;2; ;5; ; ; ; ;2; ; ; ;68;01;68;545,084731467268
2063025;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;24; ; ; ; ; ; ;68;01;68;423,052158256053
2063026;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;01;68;516,591749779009
2063026;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;68;01;68;516,591749779009
2063026;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;68;01;68;516,591749779009
2063027;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;68;01;68;429,339886107371
2063027;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;68;01;68;429,339886107371
2063028;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;68;01;68;472,613840140508
2063028;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;20; ; ; ; ; ; ;68;01;68;472,613840140508
2063028;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;68;01;68;472,613840140508
2063029;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;68;01;68;463,482857014665
2063029;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;56; ;28; ; ; ; ; ; ;68;01;68;463,482857014665
2063029;1;6;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;18; ; ; ; ; ; ;68;01;68;463,482857014665
2063030;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;68;01;68;457,709080593663
2063030;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;11; ; ; ; ; ; ; ; ;68;01;68;457,709080593663
2063030;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;68;01;68;457,709080593663
2063031;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1308,25645277888
2063031;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;05;01;05;1308,25645277888
2063031;1;3;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;8; ; ; ; ; ; ;05;01;05;1308,25645277888
2063031;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1308,25645277888
2063031;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1308,25645277888
2063032;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;20; ; ; ; ; ; ;05;01;05;1019,43323294809
2063032;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;30; ; ; ; ; ; ;05;01;05;1019,43323294809
2063032;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;40; ; ; ; ; ; ;05;01;05;1019,43323294809
2063034;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;30; ; ; ; ; ; ;05;01;05;1120,87233121249
2063035;1;1;1;90; ;1;2;1;2;2;2;2;2;2;2;6; ;3; ; ; ; ; ; ; ;05;01;05;1326,60081478875
2063037;1;1;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;58; ; ; ; ; ;05;01;05;1201,41694668987
2063037;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1201,41694668987
2063037;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;01;05;1201,41694668987
2063037;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1201,41694668987
2063037;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1201,41694668987
2063039;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1036,58735677832
2063039;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;16; ; ; ; ; ; ; ; ;05;01;05;1036,58735677832
2063039;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;05;01;05;1036,58735677832
2063042;1;1;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;3; ; ; ; ; ; ; ;05;01;05;1145,98267792162
2063042;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;48; ; ;25; ; ; ; ; ;05;01;05;1145,98267792162
2063042;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1145,98267792162
2063042;1;4;1;90; ;2;1;1;2;2;2;2;2;2;2; ;3;1; ; ; ; ; ; ; ;05;01;05;1145,98267792162
2063042;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1145,98267792162
2063042;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1145,98267792162
2063043;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1308,23123614746
2063043;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;01;05;1308,23123614746
2063043;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;4; ; ; ;05;01;05;1308,23123614746
2063043;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1308,23123614746
2063043;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;05;01;05;1308,23123614746
2063044;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;05;01;05;991,008151139589
2063045;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;01;05;1291,54261557635
2063045;1;2;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;20; ; ; ; ; ; ; ;05;01;05;1291,54261557635
2063047;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1466,24029574802
2063047;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;05;01;05;1466,24029574802
2063047;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1466,24029574802
2063047;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1466,24029574802
2063047;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1466,24029574802
2063047;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1466,24029574802
2063048;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1132,45501595217
2063048;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;05;01;05;1132,45501595217
2063048;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;01;05;1132,45501595217
2063049;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;05;01;05;1149,64491027494
2063049;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;05;01;05;1149,64491027494
2063049;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;05;01;05;1149,64491027494
2063050;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1054,05745338193
2063050;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1054,05745338193
2063050;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1054,05745338193
2063050;1;4;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ; ;05;01;05;1054,05745338193
2063051;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;05;01;05;1349,52214553775
2063051;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1349,52214553775
2063051;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;05;01;05;1349,52214553775
2063051;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1349,52214553775
2063052;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;05;01;05;892,015830417451
2063052;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;892,015830417451
2063052;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;892,015830417451
2063052;1;4;1;90; ;2;2;1;2;2;2;2;2;2;2; ; ;24; ; ; ; ; ; ; ;05;01;05;892,015830417451
2063054;1;1;1;90; ;2;1;2;2;2;2;2;1;2;2; ;21; ; ; ; ; ;66; ; ;05;01;05;1337,13237507621
2063054;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;49; ; ; ; ; ; ; ; ;05;01;05;1337,13237507621
2063054;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1337,13237507621
2063054;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1337,13237507621
2063055;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;44; ; ;40; ; ; ; ; ;05;01;05;1126,95126489267
2063055;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1126,95126489267
2063055;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;05;01;05;1126,95126489267
2063055;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;05;01;05;1126,95126489267
2063110;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;76;01;76;748,458067164038
2063111;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;2; ; ; ; ; ; ;76;01;76;506,088270269488
2063111;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;01;76;506,088270269488
2063111;1;3;1;90; ;2;1;2;2;2;2;2;2;2;1; ;2; ; ; ; ; ; ; ;4;76;01;76;506,088270269488
2063111;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;01;76;506,088270269488
2063111;2;2;2;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;7; ; ; ; ; ;76;01;76;506,088270269488
2063112;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;76;01;76;968,942053923677
2063113;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;76;01;76;902,130512673123
2063113;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;76;01;76;902,130512673123
2063113;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;01;76;902,130512673123
2063115;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;24; ; ; ; ;3; ; ; ;76;01;76;855,232987577591
2063115;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;3; ; ; ; ; ; ;76;01;76;855,232987577591
2063116;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;21; ; ;20; ; ; ; ; ;76;01;76;674,8123208349
2063116;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;01;76;674,8123208349
2063116;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;14; ; ;21; ; ; ; ; ;76;01;76;674,8123208349
2063116;2;1;2;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;76;01;76;674,8123208349
2063118;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;01;76;742,010890250559
2063118;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;01;76;742,010890250559
2063118;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;01;76;742,010890250559
2063118;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;1; ;28; ; ; ; ; ; ;76;01;76;742,010890250559
2063118;1;5;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;76;01;76;742,010890250559
2063119;1;1;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;8; ; ; ; ; ;76;01;76;775,803011325832
2063119;1;2;1;90; ;2;1;2;1;1;2;2;2;2;2; ;21; ;7;7; ; ; ; ; ;76;01;76;775,803011325832
2063119;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;01;76;775,803011325832
2063119;1;5;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;42; ; ; ; ; ;76;01;76;775,803011325832
2063120;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;01;76;1080,61403731849
